symbol,price,rs_raw,pct_off_high,adv50,vol_pct_chg,price_day_chg,ad_raw,history_days,rs_rating,ad_rating,name,sector,industry,market_cap,last_sale,country,ipo_year,industry_rank,group_grade,eps_q0_growth,eps_q1_growth,eps_annual_growth,eps_stability,sales_growth,eps_source,eps_rating,eps_rs_sum
ARW,210.85000610351562,7.014157055768106,-10.211640565753244,597566.98,-8.788634874035372,2.0373629143932703,-0.0024523135621280813,721,85,D-,Arrow Electronics Inc. Common Stock,Technology,Electronic Components,10733408440.0,210.85,United States,,1,A+,190.0,47.81144781144779,8.342411503229808,0.31808287496928783,31.824628852945807,reported,88,173
AVT,88.63999938964844,7.1599495348256115,-10.128762183883499,1256723.42,-9.871099561429354,2.0140407553144613,0.0013826237115725144,721,86,C-,Avnet Inc. Common Stock,Technology,Electronic Components,7274948859.0,88.64,United States,,1,A+,181.48148148148144,76.1904761904762,15.914278608818,0.3081857680867265,33.94567092778881,reported,93,179
P,108.55000305175781,7.492223299338706,-8.133040210317144,2924793.3,-11.553920750570645,-1.300236644415076,0.01167633271980646,721,88,B+,Everpure Inc. Class A common stock,Technology,Electronic Components,36082555369.0,108.55,United States,2015,1,A+,62.06896551724138,53.33333333333332,47.73032241045667,0.21805045407165008,35.249362543915424,reported,95,183
DK,71.47000122070312,10.213351104565126,0.0,1288068.62,45.90301873824081,11.602123983377833,0.009851447587150453,721,96,B+,Delek US Holdings Inc. Common Stock,Energy,Integrated oil Companies,4376263476.0,71.47,United States,2017,2,A+,999.0,999.0,999.0,999.0,47.83332127613398,reported,96,192
MPC,360.7200012207031,8.806298084268652,-1.2294269980089756,2368987.7,-8.277911278306771,0.6950814164115471,0.008537698468622169,721,94,B+,Marathon Petroleum Corporation Common Stock,Energy,Integrated oil Companies,101299108509.0,360.72,United States,,2,A+,999.0,428.57142857142856,999.0,999.0,53.83295363768159,reported,95,189
PSX,242.8699951171875,8.212704068566387,-0.25463483592306213,2816522.48,-19.4175080754193,1.1958312988281206,0.007692941893950143,721,92,B,Phillips 66 Common Stock,Energy,Integrated oil Companies,96910209869.0,242.87,United States,,2,A+,295.37815126050424,999.0,999.0,999.0,53.05944842901299,reported,95,187
VLO,348.8599853515625,9.114605785346724,-0.33995214480911917,2939619.06,-35.18027468497908,2.152199167158142,0.005882248177072856,721,94,B-,Valero Energy Corporation Common Stock,Energy,Integrated oil Companies,100446374044.0,348.86,United States,,2,A+,450.0,374.15730337078645,999.0,0.8075473358800657,48.80390779216434,reported,98,192
KRT,48.04999923706055,9.91692491354502,-4.0151859390537,148619.0,34.80779711880715,1.0090383546682125,0.016237099335843556,721,96,A-,Karat Packaging Inc. Common Stock,Industrials,Plastic Products,957719194.0,48.05,United States,2021,5,A+,170.37037037037035,,9.444148236910221,,9.93337957511332,diluted,87,183
MYE,33.529998779296875,8.716232756481741,-8.737078803813159,494598.2,-64.04960632691345,0.059685045554958016,0.009434423711191409,721,93,B+,Myers Industries Inc. Common Stock,Industrials,Plastic Products,1261333887.0,33.53,United States,1983,5,A+,100.0,63.1578947368421,8.94695487524264,0.2536514498818306,9.783620858655166,reported,90,183
IESC,685.0399780273438,7.47525395086554,-13.718580398379764,255590.8,-54.83405505988479,0.25904231789768417,-0.0006645511482625357,721,88,D,IES Holdings Inc. Common Stock,Industrials,Engineering & Construction,13648980834.0,685.04,United States,,7,A+,98.68766404199476,,755.8935361216732,999.0,39.604092756566814,reported,87,175
HBB,32.900001525878906,10.01970989817189,-3.2352896297679234,55956.34,-28.84273703390893,-2.2288260504927604,0.03188703503116565,721,96,A,Hamilton Beach Brands Holding Company Class A Common Stock,Consumer Discretionary,Home Furnishings,442252723.0,32.9,United States,2017,10,A+,657.5757575757575,,2.51451125260449,,11.63183845973233,diluted,87,183
AU,121.22000122070312,7.7184925796789035,-2.729390903613893,3217928.9,36.822320716905836,5.28052967108259,0.01625833305617436,721,90,A-,AngloGold Ashanti PLC Ordinary Shares,Basic Materials,Precious Metals,61309349212.0,121.22,South Africa,,12,A,186.36363636363637,113.4831460674157,52.9043487336391,0.24370207185829085,26.952965235173824,reported,98,188
AYA,26.649999618530273,10.421573305928899,-4.9572084579617375,687433.1,19.81602282462105,-1.002973465818957,0.017908128905779017,721,96,A-,Aya Gold & Silver Inc. Common Shares,Basic Materials,Precious Metals,3838563877.0,26.65,Canada,,12,A,560.0,,217.48021039363988,,246.6465667582986,diluted,97,193
CDNA,48.61000061035156,14.171463495161518,0.0,1142216.0,1.5131989045854777,3.4475396340050146,0.025346018029172114,721,98,A,CareDx Inc. Common Stock,Health Care,Medical Specialities,2514800580.0,48.61,United States,2014,12,A,270.0,240.0,20.884579643362745,999.0,52.22602937274311,reported,86,184
DGII,74.91000366210938,8.019026905331515,-12.118717105283771,401703.1,-16.21797292577527,1.766068524627884,0.002704064797820465,721,91,C,Digi International Inc. Common Stock,Telecommunications,Computer Communications Equipment,2842693894.0,74.91,United States,1989,12,A,21.56862745098039,12.00000000000001,14.7688952422542,0.041883885320017314,28.978551630485335,reported,87,178
DHT,19.81999969482422,7.3311942770872225,-0.8504256040040792,3456281.12,31.287237422400406,0.101012416840085,0.005712897102664869,721,87,B-,DHT Holdings Inc.,Consumer Discretionary,Marine Transportation,3191845245.0,19.82,Jersey,2005,12,A,277.77777777777777,,52.41341375947244,,57.265505085431876,diluted,95,182
ECO,64.70999908447266,8.965187546416615,0.0,505751.26,-16.586861296203203,0.9516390403625952,0.00844929976374683,721,94,B+,Okeanis Eco Tankers Corp. Common Stock,Consumer Discretionary,Marine Transportation,2526579625.0,64.71,,,12,A,497.43589743589746,334.1463414634147,54.31154503608444,0.5667009888310601,112.3144119056663,reported,97,191
FRO,43.66999816894531,8.019263559149769,-1.7547864580566563,2571220.32,-25.108868150201925,0.2525178883987511,0.003681507242560097,721,91,C+,Frontline Plc Ordinary Shares,Consumer Discretionary,Marine Transportation,9721941563.0,43.67,Bermuda,,12,A,1573.3333333333333,,-8.373967292582096,,66.93123548026718,diluted,88,179
HSHP,16.59000015258789,8.241153402903437,0.0,317877.36,12.108644667238977,2.915628342962573,0.0003589116728833394,721,92,D+,Himalaya Shipping Ltd. Common Shares,Consumer Discretionary,Marine Transportation,775582500.0,16.59,,2023,12,A,999.0,,999.0,,52.72727272727272,diluted,99,191
IAG,21.139999389648438,7.6015917510940145,-13.960115375574578,5760380.32,-11.892692529718252,3.1219482421875,0.015225782512536763,721,89,A-,Iamgold Corporation Ordinary Shares,Basic Materials,Precious Metals,12070940000.0,21.14,Canada,,12,A,185.7142857142857,814.2857142857142,999.0,,47.51248063349974,diluted,98,187
INSW,99.5199966430664,8.76155627285907,-0.19055505280396456,564146.08,-14.081827884011878,0.16102660198471508,0.002845297476968563,721,93,C,International Seaways Inc. Common Stock,Consumer Discretionary,Marine Transportation,4929356071.0,99.52,United States,2016,12,A,387.49999999999994,172.22222222222226,29.603501414552326,0.49001243763692764,77.4736359968156,reported,96,189
LPG,51.130001068115234,7.746044766295592,0.0,688254.04,17.68939271319061,2.9808650488458044,0.004539175223122377,721,90,B-,Dorian LPG Ltd. Common Stock,Consumer Discretionary,Marine Transportation,2187478480.0,51.13,United States,2014,12,A,656.0,158.13953488372096,21.356556814156626,0.7666322418350875,123.10944266519084,reported,94,184
NEM,131.5800018310547,6.9746905569913356,0.0,8124874.56,-0.36488637185801975,3.0868085711741156,0.010481527746683985,721,85,B+,Newmont Corporation,Basic Materials,Precious Metals,138644829018.0,131.58,United States,,12,A,46.85314685314687,131.99999999999997,21.47174064550301,0.16164119931351245,15.064886214030468,reported,96,181
SHIP,17.5,8.007723170500245,-3.6873972123317778,252178.34,60.17117092609936,3.4278955147209134,0.009897669646061815,721,91,B+,Seanergy Maritime Holdings Corp. Common Stock,Consumer Discretionary,Marine Transportation,379193465.0,17.5,Greece,,12,A,764.2857142857141,,1.706813252715933,,48.58187251527522,diluted,86,177
SSRM,37.77000045776367,7.817169257913076,0.0,3360244.74,11.305493777813336,2.5522633178812093,0.015708732464603716,721,90,A-,SSR Mining Inc. Common Stock,Industrials,Precious Metals,7701654714.0,37.77,Canada,,12,A,296.551724137931,780.0,14.39383913841985,1.0248943592535817,83.74760752705153,reported,92,182
TNK,91.0199966430664,7.231916738044269,-0.10975208571245565,371460.52,-5.501128356790119,-0.10975208571245565,0.006641582454087183,721,87,B,Teekay Tankers Ltd.,Consumer Discretionary,Marine Transportation,3153283955.0,91.02,Bermuda,2007,12,A,259.44444444444446,,14.775264895537665,,62.972696744050225,diluted,91,178
WTTR,19.719999313354492,8.151716341913215,-11.110011576636424,1837021.76,-38.14509850988374,-1.2024037180686342,0.0051431942352623316,721,91,B-,Select Water Solutions Inc. Class A common stock,Energy,Oilfield Services/Equipment,2730842027.0,19.72,United States,2017,16,A,60.0,30.769230769230777,999.0,0.6942693867231162,-2.25063036881918,reported,92,183
FTNT,153.50999450683594,8.133977053636533,-8.782458475809296,5622737.68,-32.69677129949267,1.8038340352875881,0.0029156047090069972,721,91,C,Fortinet Inc. Common Stock,Technology,Computer peripheral equipment,112632382872.0,153.51,United States,2009,18,A,41.37931034482759,9.459459459459469,33.493964025978684,0.09706443405317312,25.63803680981595,reported,91,182
PANW,357.8699951171875,8.957423171887825,-9.628789111821334,6596318.92,-22.563689506995523,2.377273605856689,0.0059012085996215016,721,94,B-,Palo Alto Networks Inc. Common Stock,Technology,Computer peripheral equipment,291664050000.0,357.87,United States,,18,A,6.249999999999992,27.160493827160487,30.068848134077864,0.06795719112196268,31.148973350808213,reported,89,183
SNX,250.13999938964844,7.183144572080572,-13.61623464179127,842920.26,-48.29724462904712,-0.25122816608001974,0.00012199492413877574,721,86,D+,TD SYNNEX Corporation Common Stock,Technology,Retail: Computer Software & Peripheral Equipment,20000882225.0,250.14,United States,2003,20,A-,62.207357859531754,68.92857142857144,6.29621734380883,0.11269696990725273,30.96748596560423,reported,92,178
