symbol,price,rs_raw,pct_off_high,adv50,vol_pct_chg,price_day_chg,ad_raw,history_days,rs_rating,ad_rating,name,sector,industry,market_cap,last_sale,country,ipo_year,industry_rank,group_grade,eps_q0_growth,eps_q1_growth,eps_annual_growth,eps_stability,sales_growth,eps_source,eps_rating,eps_rs_sum
VLO,298.30999755859375,8.179932762993817,-4.872020797897636,2991417.32,-28.97126102084613,-1.5446030649927,0.0026591703962820594,721,92,C,Valero Energy Corporation Common Stock,Energy,Integrated oil Companies,85891640891.0,298.31,United States,,10,A+,374.15730337078645,496.8749999999999,999.0,0.6956442246154815,48.80390779216434,reported,98,190
ALRS,33.22999954223633,7.095184906834012,-2.6084390900046106,250569.82,-43.133215324974095,-1.0717493561065883,0.0052468473964692435,721,86,B-,Alerus Financial Corporation Common Stock,Finance,Major Banks,827534599.0,33.23,United States,2019,14,A,71.15384615384615,93.18181818181817,0.3236313636032273,0.2520589480078436,9.957071484037332,reported,86,172
BWFG,66.9000015258789,7.219406442555102,-1.8341892472670485,79459.1,-43.801276379923756,0.04486134001004949,0.006930541767445332,721,87,B,Bankwell Financial Group Inc. Common Stock,Finance,Major Banks,533324927.0,66.9,United States,2014,14,A,32.17391304347827,62.06896551724137,18.914346296639817,0.6884879087299374,26.341143826113765,reported,85,172
CBNA,46.65999984741211,7.067513418340447,-2.8119111045992295,19730.48,-28.41532491860309,-2.8119111045992295,0.011216323368397287,461,86,A-,Chain Bridge Bancorp Inc. Class A Common Stock,Finance,Major Banks,306174381.0,46.66,,2024,14,A,107.14285714285714,,33.65237424806977,,19.29993136582018,diluted,92,178
SNX,252.4199981689453,7.1997663843847075,-12.828856053607208,901208.3,-48.91136710569577,-2.6194952007895678,0.0006751909874138122,721,87,D+,TD SYNNEX Corporation Common Stock,Technology,Retail: Computer Software & Peripheral Equipment,20183188180.0,252.42,United States,2003,18,A,62.207357859531754,68.92857142857144,6.29621734380883,0.11269696990725273,30.96748596560423,reported,93,180
CDNA,46.689998626708984,13.679510723493026,-2.4242421826606297,1099418.22,-12.097963957701186,4.195485819686984,0.0349197453449248,721,98,A,CareDx Inc. Common Stock,Health Care,Medical Specialities,2415470872.0,46.69,United States,2014,19,A,270.0,240.0,20.884579643362745,999.0,52.22602937274311,reported,86,184
ECO,61.86000061035156,8.571093144294855,-3.0103452582199597,468982.48,5.467479296881206,-3.0103452582199597,0.003611521253800233,721,93,C+,Okeanis Eco Tankers Corp. Common Stock,Consumer Discretionary,Marine Transportation,2415302358.0,61.86,,,21,A-,497.43589743589746,334.1463414634147,54.31154503608444,0.5667009888310601,112.3144119056663,reported,97,190
FRO,39.7400016784668,7.704975276112563,-7.322759588229777,2760398.16,-52.31818296821354,0.45500581124173767,0.0008933588262749775,721,90,D+,Frontline Plc Ordinary Shares,Consumer Discretionary,Marine Transportation,8847033609.0,39.74,Bermuda,,21,A-,1573.3333333333333,,-8.373967292582096,,66.93123548026718,diluted,88,178
HSHP,15.869999885559082,8.441248522899576,-1.550874321705098,294804.56,-26.348493388297655,2.2551508857741487,-0.0007087918560920052,721,93,D,Himalaya Shipping Ltd. Common Shares,Consumer Discretionary,Marine Transportation,741922500.0,15.87,,2023,21,A-,999.0,,999.0,,52.72727272727272,diluted,99,192
INSW,92.41000366210938,8.358442882484162,-3.919730329698834,558061.38,12.544788532042839,-0.8582721062343035,0.00115614004128039,721,92,C-,International Seaways Inc. Common Stock,Consumer Discretionary,Marine Transportation,4574728957.0,92.41,United States,2016,21,A-,387.49999999999994,172.22222222222226,29.603501414552326,0.49001243763692764,77.4736359968156,reported,96,188
LPG,45.7599983215332,7.445593021988746,-3.5006324578460646,716395.58,-23.592632997540264,3.1095025241209884,0.0024123250244324486,721,88,C,Dorian LPG Ltd. Common Stock,Consumer Discretionary,Marine Transportation,1957735483.0,45.76,United States,2014,21,A-,656.0,158.13953488372096,21.356556814156626,0.7666322418350875,123.10944266519084,reported,94,182
SHIP,16.860000610351562,8.314330062385036,-7.209683326592353,256219.0,-14.3506141230744,-2.204171495426621,0.009965812374187717,721,92,B+,Seanergy Maritime Holdings Corp. Common Stock,Consumer Discretionary,Marine Transportation,365325818.0,16.86,Greece,,21,A-,999.0,,1.706813252715933,,77.03461951582253,diluted,89,181
GRC,83.79000091552734,7.532473440816675,-8.665791512277599,196814.9,-52.419760902248754,-0.9340280189462979,3.0859113332979846e-05,721,89,D,Gorman-Rupp Company (The) Common Stock,Industrials,Fluid Controls,2212914261.0,83.79,United States,1971,23,A-,23.333333333333336,47.82608695652174,17.11814381795904,0.13170221253373776,3.9208020330084614,reported,91,180
PLPC,466.82000732421875,9.682923197405298,-0.9484608499348401,103393.38,5.392627651789694,1.3174188441060775,0.0043496553679425115,721,95,C+,Preformed Line Products Company Common Stock,Industrials,Water Sewer Pipeline Comm & Power Line Construction,2282143401.0,466.82,United States,,23,A-,75.390625,,13.734135707284922,0.5789365447424517,25.400793627396062,diluted,87,182
IESC,762.7100219726562,8.447286658950823,-2.7192845334430227,266664.48,-55.14063215318365,-0.7443710887972022,0.0006652052443416789,721,93,D+,IES Holdings Inc. Common Stock,Industrials,Engineering & Construction,15196505565.0,762.71,United States,,25,A-,55.42857142857144,,118.4921375723075,,39.604092756566814,diluted,91,184
ATI,227.83999633789062,10.004483483934507,0.0,1736796.68,4.228319920556278,1.9737742499543076,0.010756212234864245,721,96,B+,ATI Inc. Common Stock,Industrials,Steel/Iron Ore,31093422088.0,227.84,United States,,26,A-,38.88888888888889,17.72151898734177,999.0,0.10302626408478688,0.6204124432016778,reported,97,193
CRS,570.6599731445312,8.319592152694284,-7.846592952033715,792590.64,-26.061201025538228,2.4082950156739225,-0.0014074466589615447,721,92,D-,Carpenter Technology Corporation Common Stock,Industrials,Steel/Iron Ore,28353591344.0,570.66,United States,,26,A-,47.3404255319149,40.361445783132545,999.0,0.12987924813129506,11.623108665749655,reported,98,190
MT,73.29000091552734,8.039436894840492,-2.733905242614243,1802988.3,-31.79018410712926,0.0956018760682964,0.005572986218237106,721,91,B-,Arcelor Mittal NY Registry Shares NEW,Industrials,Steel/Iron Ore,55782911275.0,73.29,Luxembourg,,26,A-,-27.884615384615387,65.38461538461537,999.0,0.3037020549924461,4.453304500608191,reported,86,177
NUE,272.6300048828125,7.78310132790909,-0.7679935308152697,1635824.5,-36.94769824024521,0.23161944221048447,0.0032320898222796116,721,90,C+,Nucor Corporation Common Stock,Industrials,Steel/Iron Ore,62089015199.0,272.63,United States,,26,A-,82.64150943396227,319.4805194805195,1.8704544922521604,0.5248171831526247,21.27713920817369,reported,85,175
STLD,262.45001220703125,7.543913443280526,-6.972264848103427,1265941.86,-26.276788098309666,0.3709657258480936,-0.00022077850584055245,721,89,D,Steel Dynamics Inc.,Industrials,Steel/Iron Ore,37616456696.0,262.45,United States,1996,26,A-,83.58208955223883,93.05555555555554,9.583209993246534,0.3235862948560256,33.43686468031639,reported,89,178
MLKN,24.489999771118164,7.114785827203707,0.0,884429.88,-48.18198589129531,3.4206058087141944,0.013363568509358895,721,86,A-,MillerKnoll Inc. Common Stock,Consumer Discretionary,Office Equipment/Supplies/Services,1668338099.0,24.49,United States,,28,A-,999.0,,33.88659001643391,,5.752111390093586,diluted,97,183
APA,37.630001068115234,7.431641295943631,-14.060602280123568,5532127.32,0.3224560637913765,3.0112300180031193,0.002406690123153574,721,88,C,APA Corporation Common Stock,Energy,Oil & Gas Production,13301084642.0,37.63,United States,,35,B+,30.188679245283,15.189873417721516,999.0,0.18474274408677782,-11.722306525037936,reported,93,181
HG,35.90999984741211,7.0569179352069735,-3.674889959077954,492001.94,-22.622866080568706,1.0126599664628477,0.004125216135704763,686,86,C+,Hamilton Insurance Group Ltd. Class B Common Shares,Finance,Property-Casualty Insurers,3579608307.0,35.91,Bermuda,2023,35,B+,70.12987012987013,,999.0,,-1.0705523277381657,diluted,95,181
AYA,27.190000534057617,10.36315501192148,0.0,580548.74,42.81953311964814,7.896824249484835,0.028077053961282846,721,96,A,Aya Gold & Silver Inc. Common Shares,Basic Materials,Precious Metals,3897679675.0,27.19,Canada,,40,B,560.0,,217.48021039363988,,246.6465667582986,diluted,97,193
BTSG,62.43000030517578,8.980471832567984,-14.373889494645509,4165872.34,-48.05608949601178,3.0198050777776597,-0.0024580474178022053,635,94,D-,BrightSpring Health Services Inc. Common Stock,Health Care,Medical/Nursing Services,12352664566.0,62.43,United States,2024,40,B,105.26315789473684,50.000000000000014,99.51673957339646,0.1608207729462772,25.557992709847266,reported,98,192
CHEF,110.19999694824219,7.911550597420284,-4.464674117038947,574772.74,-63.05722501731728,0.9712273818230255,0.01632855190885323,721,91,A-,The Chefs' Warehouse Inc. Common Stock,Consumer Discretionary,Food Distributors,4495728347.0,110.2,United States,2011,40,B,60.00000000000001,23.636363636363637,999.0,0.34627169432867566,12.919724110209044,reported,94,185
HBM,27.610000610351562,8.35792977645291,-13.34356885019371,5458073.74,-13.009841453699378,4.941091489157934,0.008604307683902043,721,92,B+,Hudbay Minerals Inc. Ordinary Shares (Canada),Basic Materials,Metal Mining,12262836824.0,27.61,Canada,,40,B,13.333333333333346,92.0,74.71609294725977,,17.692020879940344,diluted,85,177
INNV,11.180000305175781,9.881589828606945,-7.679598496013817,369510.66,-25.405940927387583,1.8215006491586694,0.008275278778564174,721,96,B+,InnovAge Holding Corp. Common Stock,Health Care,Medical/Nursing Services,1517532874.0,11.18,United States,2021,40,B,750.0000000000001,999.0,12.344416690101156,999.0,15.494952828891273,reported,86,182
LFST,10.84000015258789,9.063403831011989,-6.390326217561282,3496091.72,7.942991838898306,1.6885582340742555,0.007643915611264759,721,94,B,LifeStance Health Group Inc. Common Stock,Health Care,Medical/Nursing Services,4204125243.0,10.84,United States,2021,40,B,40.00000000000001,349.99999999999994,999.0,999.0,21.174880619875662,reported,90,184
NEXA,14.100000381469727,8.771484343278331,-14.797334724398326,772474.94,-9.401980082357097,-1.3986000461365,0.003443365254519578,721,93,C+,Nexa Resources S.A. Common Shares,Basic Materials,Metal Mining,1867389900.0,14.1,Luxembourg,2017,40,B,509.0909090909092,999.0,16.839157253320348,999.0,41.65200959951524,reported,87,180
SCCO,199.05999755859375,7.144458450671337,-7.651585527537364,1289935.28,-31.123366127330044,3.1238661438273807,0.002532615816735382,721,87,C,Southern Copper Corporation Common Stock,Basic Materials,Metal Mining,166082069396.0,199.06,United States,,40,B,68.90756302521007,66.95652173913044,15.03926077243618,0.13937825344234403,36.179890451327715,reported,95,182
TXG,52.029998779296875,15.585194985285554,0.0,3241393.6,60.020060507307726,14.100878334074807,0.014750570442731592,721,99,A-,10x Genomics Inc. Class A Common Stock,Industrials,Biotechnology: Laboratory Analytical Instruments,6605530514.0,52.03,United States,2019,40,B,999.0,999.0,999.0,999.0,-2.6084205497052615,reported,96,195
KALU,184.75,8.169791494374888,-5.157148066232997,285677.32,22.99401296539747,8.053576217421243,0.007846085204007631,721,92,B,Kaiser Aluminum Corporation Common Stock,Industrials,Metal Fabrications,3020494747.0,184.75,United States,,45,B,357.0247933884298,159.72222222222226,40.4071241615342,0.4603402875292235,52.666747661280525,reported,97,189
LTH,43.810001373291016,7.541868518054756,-4.135665991456916,2808169.08,-50.42485119877469,0.7589738604622642,0.005734700559901132,721,89,B-,Life Time Group Holdings Inc. Common Stock,Consumer Discretionary,Hotels/Resorts,9789867942.0,43.81,United States,2021,54,B-,7.6923076923076845,25.925925925925924,999.0,0.16968688284499284,13.727019747356753,reported,91,180
CBL,56.54999923706055,8.295822703483491,-5.828476343826383,307960.44,-31.380147398152825,4.124466593865961,0.004555733990177456,721,92,B-,CBL & Associates Properties Inc. Common Stock,Real Estate,Real Estate Investment Trusts,1749926065.0,56.55,United States,2021,58,C+,448.1481481481481,,999.0,,2.962586761469443,diluted,98,190
CXW,32.27000045776367,8.087367572533669,0.0,1302294.2,-60.46131511604674,0.09304831803687019,0.009893018298411743,721,91,B+,CoreCivic Inc. Common Stock,Real Estate,Real Estate Investment Trusts,3191130604.0,32.27,United States,,58,C+,73.91304347826087,68.75000000000001,24.77020427363692,0.21504077609887615,25.8074154723337,reported,95,186
BWA,68.41999816894531,7.111583878152876,-11.177464295463091,2822167.64,-23.736564423224703,3.981755312574431,0.003383803354128306,721,86,C+,BorgWarner Inc. Common Stock,Consumer Discretionary,Auto Parts:O.E.M.,13934851941.0,68.42,United States,,60,C+,11.711711711711702,33.66336633663367,9.996087996775248,0.06760648368818956,0.5120910384068279,reported,86,172
FTNT,159.63999938964844,8.50586861289699,-5.1399335917598705,6176925.46,-37.04193088967598,-0.29354894691864253,0.006592090952448524,721,93,B,Fortinet Inc. Common Stock,Technology,Computer peripheral equipment,117130047565.0,159.64,United States,2009,64,C+,41.37931034482759,9.459459459459469,33.493964025978684,0.09706443405317312,20.12729752549198,reported,91,184
PANW,363.8599853515625,9.85455032486178,-0.6769697579078193,7735614.04,-40.864397107382054,1.2156096792398596,0.009680955222600315,721,96,B+,Palo Alto Networks Inc. Common Stock,Technology,Computer peripheral equipment,296545900000.0,363.86,United States,,64,C+,6.249999999999992,27.160493827160487,30.068848134077864,0.06795719112196268,31.148973350808213,reported,90,186
KOP,51.2400016784668,7.552395061148611,-2.082935437508515,175667.06,139.2895970365759,-2.082935437508515,0.0032197149427782234,721,89,C,Koppers Holdings Inc. Common Stock,Basic Materials,Forest Products,985438764.0,51.24,United States,2006,69,C,999.0,,-2.760041181028461,,-0.2628696604600219,diluted,87,176
VCTR,108.16000366210938,7.5785620046724755,0.0,529034.72,5.500826108350698,1.2828942174705427,0.009514136271366934,721,89,B+,Victory Capital Holdings Inc. Class A Common Stock,Finance,Investment Managers,6763364425.0,108.16,United States,2018,70,C,33.8235294117647,22.758620689655178,10.702421555661324,0.054994450175857315,76.67826340379413,reported,91,180
CTOS,10.420000076293945,7.333252337308041,-12.949040569400116,1096821.08,-26.747031521312493,-5.786621329485753,0.004892652572078402,721,88,B-,Custom Truck One Source Inc. Common Stock,Consumer Discretionary,Diversified Commercial Services,2370607675.0,10.42,Cayman Islands,2017,73,C,999.0,999.0,999.0,999.0,9.328994486443472,reported,96,184
GCT,53.25,8.300384195115315,0.0,727444.32,48.27471606349199,1.622134445361234,0.019196476364212376,721,92,A,GigaCloud Technology Inc Class A Ordinary Shares,Consumer Discretionary,Catalog/Specialty Distribution,1985643084.0,53.25,United States,2022,76,C,49.397590361445786,54.66666666666665,66.32592686153518,0.18063968512222292,32.210396239877014,reported,96,188
NSIT,149.32000732421875,8.90448876349356,0.0,485418.76,11.354987598748757,0.08714047904352373,0.01528375689341052,721,94,A-,Insight Enterprises Inc. Common Stock,Consumer Discretionary,Catalog/Specialty Distribution,4510048886.0,149.32,United States,1995,76,C,39.80582524271844,11.278195488721797,11.609413838062643,0.10820403584412337,1.1613667522994395,reported,85,179
ASML,1740.989990234375,7.828980019389164,-12.375259900167368,2024598.98,-47.982340680622094,2.1485942149943593,-0.00021667865041791323,721,90,D,ASML Holding N.V. New York Registry Shares,Technology,Industrial Machinery/Components,671008300588.0,1740.99,Netherlands,1995,78,C-,28.474576271186436,19.166666666666675,19.14270746800517,0.16658338077387164,21.254079072246707,reported,86,176
IMAX,48.4900016784668,7.521877434460961,-5.4038172722740585,1267292.7,-42.11794954709358,-2.493460436725692,0.02046247132140806,721,89,A,Imax Corporation Common Stock,Consumer Discretionary,Industrial Machinery/Components,2659294108.0,48.49,Canada,,78,C-,30.769230769230777,114.8148148148148,999.0,0.43870446357759757,12.170062388202957,reported,95,184
KEYS,340.9700012207031,7.484778554141424,-8.670379663230909,1473425.82,-60.12754819241596,1.1900551600529052,-0.001879088263868937,721,89,D-,Keysight Technologies Inc. Common Stock,Industrials,Industrial Machinery/Components,58270193627.0,340.97,United States,2014,78,C-,68.82352941176471,19.230769230769223,8.826372309489528,0.16545942950188022,31.470137825421133,reported,86,175
TWIN,24.139999389648438,8.328648657682061,-0.20670170857906012,135592.2,-28.01208329092677,3.383293341637983,0.011270449096447824,721,92,A-,Twin Disc Incorporated Common Stock,Industrials,Industrial Machinery/Components,348167044.0,24.14,United States,,78,C-,999.0,,17.25947519401867,999.0,19.019718864626668,reported,89,181
DELL,453.7699890136719,14.446423389686197,-2.8891219888733333,9158256.6,-48.41125111082823,3.6833075155943584,0.007393608208769973,721,98,B,Dell Technologies Inc. Class C Common Stock,Technology,Computer Manufacturing,294091963076.0,453.77,United States,2018,83,C-,213.5483870967742,45.14925373134328,9.24240097757516,0.2456026314663182,87.53528958850201,reported,90,188
AIR,143.05999755859375,7.455731517589117,-4.262862497094877,469317.88,-64.97171597212534,-2.281418358700371,0.0021838899182069498,721,89,C,AAR Corp. Common Stock,Industrials,Aerospace,5759429650.0,143.06,United States,,85,C-,31.896551724137943,26.262626262626267,30.72881395893534,0.060225276829891684,22.99536116633532,reported,95,184
AMPL,11.260000228881836,7.460050645138045,-10.634921523959406,2503414.96,6.784054689838559,4.549672704655672,0.016823952088211813,721,89,A-,Amplitude Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software,1493292710.0,11.26,United States,,89,D+,100.0,,999.0,999.0,16.93369854789689,reported,91,180
BLZE,18.81999969482422,15.189663688816424,-4.901471328089013,3580812.72,-39.817126208153105,3.920480731882603,0.03961100107706073,721,99,A+,Backblaze Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software,1164958000.0,18.82,United States,2021,89,D+,999.0,999.0,999.0,999.0,11.709473319273107,reported,96,195
CRWD,214.4199981689453,9.171171951113571,0.0,11293596.94,-49.9243064008268,3.3897482038604876,0.007998951045612096,721,94,B+,CrowdStrike Holdings Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software,218335154818.0,214.42,United States,2019,89,D+,55.55555555555558,7.692307692307699,62.82419625452269,0.11269285839075265,25.57425274189485,reported,92,186
FROG,89.5199966430664,9.071330946773095,-8.746179372590001,2910536.48,50.04876351867611,7.803462976994502,0.01654715314337652,721,94,A-,JFrog Ltd. Ordinary Shares,Technology,Computer Software: Prepackaged Software,10842637692.0,89.52,United States,2020,89,D+,35.0,15.789473684210526,62.54572691683769,0.11787162422269484,25.79100868414388,reported,92,186
MRX,60.810001373291016,7.652598336220171,-13.48698167414899,878468.94,-25.171287217052885,-2.45428100024373,0.0004946311129570909,573,90,D+,Marex Group Limited Ordinary Shares,Finance,Investment Bankers/Brokers/Service,4508017818.0,60.81,United Kingdom,2024,89,D+,62.63736263736263,48.68421052631577,37.83783783783783,0.11091420048425489,54.02564398752455,reported,97,187
OKTA,148.32000732421875,8.695889881405712,-4.0744974724607586,3810159.0,-45.41303919337749,3.351691869205453,0.010258516741576403,721,93,B+,Okta Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software,25779108377.0,148.32,United States,2017,89,D+,5.813953488372099,15.384615384615383,128.4109335561014,0.1552061403894104,11.19186046511628,reported,85,178
RDVT,65.48500061035156,7.052707514374079,-6.08777074748259,211520.68,19.29519137325013,-2.6968831487428013,0.0035279572498706003,721,86,C+,Red Violet Inc. Common Stock,Technology,Computer Software: Prepackaged Software,925323219.0,65.485,United States,,89,D+,39.39393939393939,133.33333333333331,49.58767895331388,0.4027691215719647,17.393082761441622,reported,93,179
SNOW,330.489990234375,9.223706907017766,0.0,7494238.96,-27.42494562783464,3.927669885023577,0.017541838310603925,721,95,A,Snowflake Inc. Common Stock,Technology,Computer Software: Prepackaged Software,114547834000.0,330.49,United States,2020,89,D+,62.500000000000014,6.666666666666673,999.0,0.25069126564351346,33.47910033260594,reported,91,186
TENB,36.380001068115234,7.725748462255451,-14.701055646994998,3663309.0,-28.54957089341904,0.5805996953304415,0.011286742297893972,721,90,A-,Tenable Holdings Inc. Common Stock,Technology,Computer Software: Prepackaged Software,4006892582.0,36.38,United States,2018,89,D+,49.99999999999999,30.555555555555554,33.702963849331134,0.07824013585720489,9.584882305958509,reported,97,187
TWLO,241.27999877929688,8.370528664636915,0.0,2379548.08,241.22042198869963,24.886129705237625,0.012219829420033423,721,93,A-,Twilio Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software,36619996941.0,241.28,United States,2016,89,D+,31.578947368421062,33.00000000000001,95.16298854392105,0.08182287112826576,19.995854879855486,reported,97,190
WT,21.25,7.128682709937931,-5.091556144371734,3088052.42,-58.07969477409325,-1.0707613926344783,0.010120230761604175,721,86,B+,WisdomTree Inc. Common Stock,Finance,Investment Bankers/Brokers/Service,3219632359.0,21.25,United States,2022,89,D+,64.70588235294117,,34.24553701565609,,47.54538220980366,diluted,89,175
ZETA,26.639999389648438,7.660398727289905,-1.5884754710876359,9730116.02,-5.614681457827054,4.225351902472108,0.023923071100869723,721,90,A,Zeta Global Holdings Corp. Class A Common Stock,Technology,Computer Software: Prepackaged Software,6687002437.0,26.64,United States,2021,89,D+,45.45454545454546,48.0,73.13535509626394,0.3751303127127509,49.87727810785155,reported,92,182
ELMD,42.189998626708984,8.577842423578705,-8.896572283321536,95474.92,-20.14028396148433,0.3567975925667488,0.0029723076157040186,721,93,C,Electromed Inc. Common Stock,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,349335900.0,42.19,United States,2011,99,D,45.45454545454546,56.25,20.824622432141027,0.5279779563055418,18.432797755674574,reported,88,181
ETON,44.599998474121094,11.323595263239639,-9.035285367060563,466562.26,-40.605354577972086,-3.421398485520588,0.015152003504916087,721,97,A-,Eton Pharmaceuticals Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,1221699167.0,44.6,United States,2018,100,D,999.0,999.0,999.0,999.0,40.41198935308413,reported,96,193
KNSA,76.05999755859375,8.756443651573079,-6.005932674645919,825225.5,-73.36788550523463,-0.5881643772999268,0.018139497771291167,721,93,A,Kiniksa Pharmaceuticals International plc Class A Ordinary Shares,Health Care,Biotechnology: Pharmaceutical Preparations,5934506429.0,76.06,United States,2018,100,D,30.43478260869564,145.45454545454547,999.0,999.0,55.3601153083286,reported,87,180
LGND,293.1499938964844,7.922827974866031,-9.13176677497265,391969.76,-25.71161612059053,-2.3289199742795863,0.006960355932422195,721,91,B,Ligand Pharmaceuticals Incorporated Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,5875037032.0,293.15,United States,,100,D,22.556390977443595,59.055118110236215,10.466760498998863,0.21590771053031313,14.09348598151457,reported,85,176
LQDA,90.22000122070312,14.11325647214857,0.0,1917478.54,-71.15863419258919,0.8946578708784347,0.013542096408780801,721,98,A-,Liquidia Corporation Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,8023093092.0,90.22,United States,2018,100,D,999.0,999.0,999.0,999.0,4158.49358974359,reported,96,194
PMTS,27.719999313354492,9.288222103534075,0.0,50049.06,335.8783161961483,13.374226782731235,0.03636075958102574,721,95,A+,CPI Card Group Inc. Common Stock,Consumer Discretionary,Publishing,318103854.0,27.72,United States,,100,D,-12.76595744680851,155.17241379310346,999.0,0.4201376679140432,19.83284593641303,reported,88,183
QUAD,10.180000305175781,7.972690993996414,-6.175115693435473,243889.26,94.95036394796557,1.9019072913987634,0.02649452375153659,721,91,A,Quad Graphics Inc Class A Common Stock,Consumer Discretionary,Publishing,523876054.0,10.18,United States,,100,D,999.0,,44.22495703074085,,0.9791921664626682,diluted,97,188
TVTX,61.31999969482422,10.309088662369252,-2.2944529401220715,1958548.42,-40.37824196350479,-1.8094492462934042,0.012666222553773927,721,96,A-,Travere Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,5780089548.0,61.32,United States,,100,D,999.0,999.0,999.0,999.0,48.174295974626254,reported,96,192
COMP,12.579999923706055,6.955052892651473,-7.363770291738669,14127140.04,-36.69134747247823,0.0,0.012012016041611093,721,85,A-,Compass Inc. Class A Common Stock,Finance,Real Estate,9399185306.0,12.58,United States,2021,107,D-,999.0,999.0,999.0,999.0,99.41002949852508,reported,96,181
ANIK,21.420000076293945,9.729864746588463,0.0,85042.5,115.09833318634799,6.250001182631859,0.022787952875769815,721,95,A,Anika Therapeutics Inc. Common Stock,Health Care,Medical/Dental Instruments,286663132.0,21.42,United States,,110,D-,999.0,999.0,9.384824423915884,999.0,15.560438002764096,reported,86,181
