symbol,price,rs_raw,pct_off_high,adv50,vol_pct_chg,price_day_chg,ad_raw,history_days,rs_rating,ad_rating,name,sector,industry,market_cap,last_sale,country,ipo_year,industry_rank,group_grade,eps_q0_growth,eps_q1_growth,eps_annual_growth,eps_stability,sales_growth,eps_source,eps_rating,eps_rs_sum
MYE,31.809999465942383,7.899550246585751,-13.418622719916407,467332.92,-24.754712336550135,2.745479349500446,0.004753780811392961,721,92,B-,Myers Industries Inc. Common Stock,Industrials,Plastic Products,1196630807.0,31.81,United States,1983,18,A,70.96774193548389,100.0,10.852777381398138,0.28072384618334056,9.783620858655166,reported,91,183
APA,42.77000045776367,7.194800773076809,-4.317673987101889,5391031.1,-21.63734688898381,-3.1914889942789904,0.0050988715025389484,721,88,B,APA Corporation Common Stock,Energy,Oil & Gas Production,14984534083.0,42.77,United States,,20,A-,117.24137931034484,30.188679245283,29.55631085793391,0.2389012868300234,8.953168044077135,reported,93,181
PARR,81.31999969482422,8.787056455159352,-5.4748333735954,994772.34,-41.743756164350124,-0.8050788425023381,0.005232210823916143,721,94,B,Par Pacific Holdings Inc.  Common Stock,Energy,Oil & Gas Production,4074101668.0,81.32,United States,,20,A-,699.1452991452992,,5.601433675539913,,56.797793220586044,diluted,89,183
PBR,20.1200008392334,6.861884916344241,-5.267611750662493,17266238.04,8.760240398029406,-1.9015084607324706,0.00629798598797491,721,85,B,Petroleo Brasileiro S.A. Petrobras ADS,Energy,Oil & Gas Production,129660651586.0,20.12,Brazil,,20,A-,47.692307692307686,-6.382978723404249,231107.82701873986,0.3164318029989865,59.751865760327036,reported,89,174
HBB,31.0,9.048401068282903,-8.45923131322075,67843.08,-14.134204991872423,-2.0537112997300433,0.01640951182555329,721,95,A-,Hamilton Beach Brands Holding Company Class A Common Stock,Consumer Discretionary,Home Furnishings,416712292.0,31.0,United States,2017,21,A-,657.5757575757575,,2.51451125260449,,11.63183845973233,diluted,88,183
AU,109.06999969482422,6.99124059225759,-11.92819103469116,2971918.24,-25.606567157782923,-2.328287379558802,0.008805227589049138,721,86,B+,AngloGold Ashanti PLC Ordinary Shares,Basic Materials,Precious Metals,55164252752.0,109.07,South Africa,,23,A-,186.36363636363637,113.4831460674157,52.9043487336391,0.24370207185829085,26.952965235173824,reported,98,184
AYA,28.90999984741211,9.890852323961592,-3.0516427120220735,812793.7,0.6017886211470369,-3.0516427120220735,0.01595150862095909,721,96,A-,Aya Gold & Silver Inc. Common Shares,Basic Materials,Precious Metals,4164085617.0,28.91,Canada,,23,A-,560.0,,217.48021039363988,,246.6465667582986,diluted,97,193
NEM,128.08999633789062,6.845587618502805,-5.019508070535683,7819384.5,-27.944136779563657,-1.794063075436425,0.005777524310016255,721,85,B,Newmont Corporation,Basic Materials,Precious Metals,134967442992.0,128.09,United States,,23,A-,46.85314685314687,131.99999999999997,21.47174064550301,0.16164119931351245,15.064886214030468,reported,96,181
THC,265.04998779296875,7.02048121510887,-5.59888942401805,1118961.44,-50.19739017995115,0.5920519247073264,0.008610149674404696,721,86,B+,Tenet Healthcare Corporation Common Stock,Health Care,Hospital/Nursing Management,21341560950.0,265.05,United States,,25,A-,52.23880597014927,10.550458715596328,18.577012490968812,0.16498440658290905,14.608233731739709,reported,86,172
HRTG,33.95000076293945,6.920552762391495,-3.5785241530689293,327535.28,43.39340787960306,-2.8334227323430716,0.008982892812350571,721,85,B+,Heritage Insurance Holdings Inc. Common Stock,Finance,Property-Casualty Insurers,1009415523.0,33.95,United States,2014,29,A-,32.25806451612902,,999.0,,2.9610402095801187,diluted,89,174
SLDE,24.670000076293945,7.610539821397225,-0.24261814416902672,1192322.72,-2.707884321788312,-0.24261814416902672,0.01019634348016493,306,90,B+,Slide Insurance Holdings Inc. Common Stock,Finance,Property-Casualty Insurers,2881745108.0,24.67,United States,2025,29,A-,89.28571428571428,37.76076627400346,166.01841828301974,,38.243138146189715,diluted,91,181
UFCS,55.97999954223633,7.302570926816286,-0.21390184518476074,158640.08,-0.14881485183314558,-0.21390184518476074,0.004301343827400985,721,89,B-,United Fire Group Inc. Common Stock,Finance,Property-Casualty Insurers,1438990475.0,55.98,United States,,29,A-,44.44444444444445,64.28571428571428,999.0,999.0,14.007112743219274,reported,86,175
ATI,210.64999389648438,8.648859541753799,-9.116405640735504,1733873.48,3.229792752813787,2.987191165985914,-0.00074030683627767,721,94,D,ATI Inc. Common Stock,Industrials,Steel/Iron Ore,28684291179.0,210.65,United States,,31,B+,66.21621621621621,38.88888888888889,999.0,0.10222667023173823,10.584005612065942,reported,99,193
KRYS,358.239990234375,7.832086281910851,-5.265107492652666,419611.3,-23.79495023132122,-3.561528775635292,-0.0039411020922946825,721,91,E+,Krystal Biotech Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),10603487009.0,358.24,United States,2017,31,B+,38.75968992248062,52.500000000000014,999.0,999.0,24.135274150892318,reported,85,176
NUE,261.07000732421875,7.038871045058103,-4.975607263614834,1442149.48,-46.193233727754766,-0.5333919647857788,-0.002403257983256973,721,86,D-,Nucor Corporation Common Stock,Industrials,Steel/Iron Ore,59230432733.0,261.07,United States,,31,B+,82.64150943396227,319.4805194805195,1.8704544922521604,0.5248171831526247,21.27713920817369,reported,85,171
TRGP,290.04998779296875,6.895657379640644,-4.036397752533083,1253438.32,-53.85365272700455,-1.1889421034131487,0.0033642258237363094,721,85,C+,Targa Resources Inc. Common Stock,Utilities,Natural Gas Distribution,62195717641.0,290.05,United States,2010,31,B+,60.89108910891089,46.03174603174603,64.22762868962211,0.07105261240369841,4.225252928335015,reported,98,183
FIVE,252.1999969482422,7.016023873503489,-4.004264701423854,1137076.86,62.98308981505436,5.100845929284459,0.003802935954332659,721,86,B-,Five Below Inc. Common Stock,Consumer Discretionary,Department/Specialty Retail Stores,13945487522.0,252.2,United States,2012,36,B+,194.66666666666666,,11.321012053527536,,32.46432093079327,diluted,90,176
MLKN,22.920000076293945,6.919216070011872,-5.655704762428915,691397.94,-45.45876141893046,2.3671313135030347,0.006235051851682156,721,85,B,MillerKnoll Inc. Common Stock,Consumer Discretionary,Office Equipment/Supplies/Services,1575361804.0,22.92,United States,,36,B+,999.0,,33.88659001643391,,4.408400914951134,diluted,97,182
INNV,10.75,9.203657307147445,-11.230385592351077,291461.74,-44.62840989009398,-0.18570526382154506,0.004877605743994648,721,95,B-,InnovAge Holding Corp. Common Stock,Health Care,Medical/Nursing Services,1459166225.0,10.75,United States,2021,40,B,750.0000000000001,999.0,12.344416690101156,999.0,15.494952828891273,reported,87,182
LFST,12.729999542236328,9.589140092014823,-1.2412784858404469,3986176.66,-48.74203593375112,-0.779426204710687,0.012831842781555872,721,96,A-,LifeStance Health Group Inc. Common Stock,Health Care,Medical/Nursing Services,4863567903.0,12.73,United States,2021,40,B,266.6666666666667,40.00000000000001,999.0,999.0,26.075914175916783,reported,89,185
AAMI,93.58000183105469,8.652934578468125,-3.833106382818585,419277.82,-55.80710661012309,1.4527363381601877,0.0006891276346063104,721,94,C-,Acadian Asset Management Inc. Common Stock,Finance,Investment Managers,3321166178.0,93.58,United Kingdom,2014,44,B,107.8125,94.44444444444444,21.564037374030477,0.2911970096102814,45.29042386185244,reported,94,188
ETON,58.45000076293945,14.305481178250462,-9.281389902082527,601171.16,-18.599222224831948,-2.4207023806385064,0.01621550932291756,721,98,A-,Eton Pharmaceuticals Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,1670684241.0,58.45,United States,2018,44,B,999.0,999.0,999.0,999.0,40.41198935308413,reported,96,194
KNSA,77.91000366210938,9.019385438072124,-3.719716479171997,765272.32,-43.86102975735486,-3.181306722703414,0.0101558248650892,721,95,B+,Kiniksa Pharmaceuticals International plc Class A Ordinary Shares,Health Care,Biotechnology: Pharmaceutical Preparations,6078850853.0,77.91,United States,2018,44,B,30.43478260869564,145.45454545454547,999.0,999.0,55.3601153083286,reported,87,182
OMER,18.950000762939453,11.831274266930954,-1.9151083733396135,2053870.48,-59.16373460901001,-0.8372571549026597,0.019598078163881774,721,97,A,Omeros Corporation Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,1371758588.0,18.95,United States,2009,44,B,999.0,999.0,999.0,999.0,999.0,reported,96,193
PTGX,145.72000122070312,8.713184023551738,-8.132640457436613,630311.92,-20.51617871989475,-2.069893661214073,0.0031885007770167885,721,94,C+,Protagonist Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,9429291290.0,145.72,United States,2016,44,B,999.0,999.0,999.0,999.0,3749.170573386224,reported,96,190
VCTR,113.7300033569336,7.738988940381322,-6.109134041341335,561137.58,-2.2915200225940957,0.23797309592776816,0.006514878955559118,721,91,B,Victory Capital Holdings Inc. Class A Common Stock,Finance,Investment Managers,6995483624.0,113.73,United States,2018,44,B,40.764331210191074,33.8235294117647,11.178232402599765,0.0627452406014145,23.959602747058756,reported,93,184
HBM,27.43000030517578,7.16147728821457,-13.908515742898997,4676861.06,-61.91563150691501,-0.9389679446269672,0.0026639284462940654,721,88,C+,Hudbay Minerals Inc. Ordinary Shares (Canada),Basic Materials,Metal Mining,12182890767.0,27.43,Canada,,46,B,13.333333333333346,92.0,74.71609294725977,,17.692020879940344,diluted,85,173
MRX,78.2699966430664,9.430869611821167,0.0,790666.86,56.7212517292049,3.4633113871005428,0.009764347325548527,593,96,B+,Marex Group Limited Ordinary Shares,Finance,Investment Bankers/Brokers/Service,5802377152.0,78.27,United Kingdom,2024,46,B,60.78431372549018,62.63736263736263,43.05887050658788,0.11591186362427734,54.02564398752455,reported,98,194
OPY,122.88999938964844,7.48141663055735,-1.4830836185691698,126024.54,-26.659522026424376,-1.4830836185691698,0.006347241290069653,721,90,B,Oppenheimer Holdings Inc. Class A Common Stock (DE),Finance,Investment Bankers/Brokers/Service,1315906734.0,122.89,United States,,46,B,999.0,999.0,19.828486453496662,999.0,21.00727248011962,reported,91,181
WT,24.889999389648438,8.307875479516179,-0.5990476054091864,2639370.42,-19.506523832300882,0.0804123431451309,0.008191484957771162,721,93,B+,WisdomTree Inc. Common Stock,Finance,Investment Bankers/Brokers/Service,3771136443.0,24.89,United States,2022,46,B,64.70588235294117,,34.24553701565609,,57.30636382202253,diluted,89,182
ANET,193.77999877929688,6.859363900450884,-7.942993454015735,7406999.06,-43.421715514568994,1.2223131571505341,0.005393826973649383,721,85,B,Arista Networks Inc. Common Stock,Telecommunications,Computer Communications Equipment,244400112289.0,193.78,United States,,49,B-,39.726027397260275,33.84615384615384,40.14552181892086,0.03867719117508686,37.68595791001451,reported,97,182
PRLB,81.44000244140625,6.876148238736642,-11.785092384513884,207345.14,-30.089029335339134,2.401614097102911,0.002956128106093218,721,85,C+,Proto Labs Inc. Common stock,Industrials,Metal Fabrications,1948199292.0,81.44,United States,2012,49,B-,46.34146341463415,63.63636363636363,0.9019496701960117,0.15158056820812174,10.571362993565964,reported,86,171
DELL,524.1400146484375,14.406377953466166,0.0,7411772.62,47.87327623118585,1.50080361357805,0.01803838293227323,721,98,A,Dell Technologies Inc. Class C Common Stock,Technology,Computer Manufacturing,339699322403.0,524.14,United States,2018,56,B-,213.5483870967742,45.14925373134328,9.24240097757516,0.2456026314663182,87.53528958850201,reported,90,188
CHEF,114.36000061035156,8.300081827756236,-1.0041517195494731,651236.48,-31.511207725955405,0.13133834785163945,0.0070323706055398895,721,93,B+,The Chefs' Warehouse Inc. Common Stock,Consumer Discretionary,Food Distributors,4665440052.0,114.36,United States,2011,63,C+,50.0,60.00000000000001,999.0,0.35231220741707736,12.919724110209044,reported,96,189
CBL,54.97999954223633,7.313820477621121,-8.44296379556856,278685.58,-57.7735597227528,0.10925232208938152,0.0015009593697583405,721,89,C,CBL & Associates Properties Inc. Common Stock,Real Estate,Real Estate Investment Trusts,1701232780.0,54.98,United States,2021,66,C+,1737.5,,999.0,,3.9558567829388593,diluted,99,188
CXW,34.709999084472656,8.525862510826073,0.0,1426982.12,-27.237630699955794,3.1194273375532156,0.007509673167798836,721,94,B+,CoreCivic Inc. Common Stock,Real Estate,Real Estate Investment Trusts,3432593003.0,34.71,United States,,66,C+,5.555555555555561,73.91304347826087,21.36088255716122,0.20572570402956963,27.26896026311633,reported,86,180
FTNT,156.2899932861328,7.9615082070741,-9.543931942161787,5097780.86,-40.26532164428897,-0.04477316701552159,0.002581940754219636,721,92,C+,Fortinet Inc. Common Stock,Technology,Computer peripheral equipment,114672106827.0,156.29,United States,2009,75,C,40.625,41.37931034482759,34.60562428644713,0.09477273859351477,25.63803680981595,reported,96,188
NUTX,193.24000549316406,8.772136357578535,-2.2460478283704233,150316.88,-5.3705744823868145,-2.2460478283704233,0.010647610082479036,721,94,A-,Nutex Health Inc. Common Stock,Consumer Discretionary,Business Services,1323302303.0,193.24,United States,,75,C,222.47191011235955,,999.0,999.0,-13.620919318810582,reported,93,187
QNST,18.729999542236328,7.094928362249885,-14.940966608233541,910859.06,-16.63331536714363,-0.159918370359724,0.0078640704628994,721,87,B+,QuinStreet Inc. Common Stock,Consumer Discretionary,Business Services,1069228441.0,18.73,United States,2010,75,C,62.5,,999.0,,28.27395290577449,diluted,94,181
RELY,26.170000076293945,7.620257442782533,-2.786032681554329,3259954.8,-35.105235201420584,-2.786032681554329,0.007149516716124259,721,90,B+,Remitly Global Inc. Common Stock,Consumer Discretionary,Business Services,5539771693.0,26.17,United States,2021,75,C,489.47368421052636,115.7894736842105,999.0,0.48937752825771835,20.22668337169663,reported,98,188
XMTR,92.52999877929688,7.9505379968032095,-11.750119097870105,730118.04,-58.663944257561425,-0.5481536234006601,0.00297479377564322,721,92,C+,Xometry Inc. Class A Common Stock,Consumer Discretionary,Business Services,5304150210.0,92.53,United States,2021,75,C,77.77777777777779,499.9999999999999,999.0,999.0,35.87907611395566,reported,92,184
ROKU,155.58999633789062,7.367227431295449,-2.610164191490938,2781313.36,-25.457230752309044,-1.7181487351715763,0.0020207842747645287,721,89,C,Roku Inc. Class A Common Stock,Telecommunications,Cable & Other Pay Television Services,23092507387.0,155.59,United States,2017,79,C-,1614.2857142857138,999.0,8.447177119769854,999.0,21.930123002093538,reported,87,176
GCT,51.75,7.785341260790724,-2.8169014084507005,648408.1,-21.375905082000056,1.7299018804650679,0.010695242550316043,721,91,A-,GigaCloud Technology Inc Class A Ordinary Shares,Consumer Discretionary,Catalog/Specialty Distribution,1848004765.0,51.75,United States,2022,83,C-,1.7543859649122824,49.397590361445786,59.647211202870665,0.1483005579792922,27.599300694965372,reported,89,180
NSIT,160.97999572753906,7.880875464292602,0.0,394473.76,-48.415326788783105,1.1498598185589515,0.009467953150295864,721,91,B+,Insight Enterprises Inc. Common Stock,Consumer Discretionary,Catalog/Specialty Distribution,4724577873.0,160.98,United States,1995,83,C-,57.55102040816325,39.80582524271844,13.819694373608037,0.14070323727616985,1.1613667522994395,reported,92,183
MG,19.1200008392334,7.032252798587663,-1.9989717328198542,224294.96,-25.433901858517018,0.3148025969162749,0.007103156694310758,721,86,B+,Mistras Group Inc Common Stock,Consumer Discretionary,Military/Government/Technical,608969954.0,19.12,United States,2009,85,C-,47.36842105263159,999.0,41.29475325491547,999.0,4.59053924450082,reported,87,173
QUAD,10.699999809265137,8.041802353059174,-0.3802854280537393,340969.6,79.3356357868854,3.281854863467615,0.014914724688319727,721,92,A-,Quad Graphics Inc Class A Common Stock,Consumer Discretionary,Publishing,550635931.0,10.7,United States,,89,D+,999.0,,44.22495703074085,,0.9791921664626682,diluted,98,190
LTH,43.22999954223633,7.488877863235718,-5.466870817899294,2938542.0,-44.23084645378559,0.32489995161912866,0.0011658561713044089,721,90,C-,Life Time Group Holdings Inc. Common Stock,Consumer Discretionary,Hotels/Resorts,9660260012.0,43.23,United States,2021,91,D+,29.729729729729726,7.6923076923076845,999.0,0.15211009022824828,13.727019747356753,reported,91,181
ASML,1714.8800048828125,7.2242816244802635,-13.689386169286877,1647997.5,-23.435866862662113,4.172669371183524,-0.0011898939841323516,721,88,D,ASML Holding N.V. New York Registry Shares,Technology,Industrial Machinery/Components,660945045355.0,1714.88,Netherlands,1995,99,D,28.474576271186436,19.166666666666675,19.14270746800517,0.16658338077387164,21.254079072246707,reported,86,174
IMAX,51.63999938964844,7.229462695598336,-5.749226999896262,1337719.4,-65.54808130912954,-0.5392888851532107,0.012527221006389392,721,88,A-,Imax Corporation Common Stock,Consumer Discretionary,Industrial Machinery/Components,2832046767.0,51.64,Canada,,99,D,65.38461538461537,30.769230769230777,999.0,0.4393086848921601,12.170062388202957,reported,94,182
MLAB,127.77999877929688,7.614256354530932,-2.196705129172405,168883.06,-40.459984559730266,-0.5835213624236113,0.007445170755340725,721,90,B+,Mesa Laboratories Inc. Common Stock,Industrials,Industrial Machinery/Components,715040141.0,127.78,United States,,99,D,325.58139534883725,122.78481012658227,5.681817156065683,0.4981639490986819,2.5573348354389633,reported,89,179
TWIN,23.850000381469727,7.150085511194025,-5.017921936498892,137687.7,-23.025077766568845,4.5594078907374325,0.004342077947020933,721,88,B-,Twin Disc Incorporated Common Stock,Industrials,Industrial Machinery/Components,343984424.0,23.85,United States,,99,D,540.0,999.0,84.9425555210209,999.0,19.019718864626668,reported,93,181
ANIK,20.809999465942383,8.834899815936296,-5.537908228222088,103619.2,-7.102158673296066,-0.9047644478934136,0.009688481830345744,721,94,B+,Anika Therapeutics Inc. Common Stock,Health Care,Medical/Dental Instruments,278499522.0,20.81,United States,,100,D,999.0,999.0,28.163664997106785,999.0,15.560438002764096,reported,92,186
ATRC,51.52000045776367,8.382052072781256,-2.0346067536026857,912386.54,-22.014741690512007,-1.7918388164577914,0.013131826170666454,721,93,A-,AtriCure Inc. Common Stock,Health Care,Medical/Dental Instruments,2620631467.0,51.52,United States,2005,100,D,999.0,999.0,999.0,999.0,12.828799976494611,reported,96,189
DAR,65.19000244140625,7.270792004860466,-4.60929772502473,2523817.68,-35.03952314019767,-0.851707313450567,0.0016756948286782685,721,88,C,Darling Ingredients Inc. Common Stock,Consumer Staples,Packaged Foods,10287172094.0,65.19,United States,1997,100,D,1364.7058823529412,999.0,6.290876950838342,999.0,16.372396420428238,reported,86,174
SENEA,195.7100067138672,7.458349107493845,-5.590929168967196,105203.24,20.302378519901087,-4.195218384883914,0.005137262529398953,721,90,B,Seneca Foods Corp. Class A Common Stock,Consumer Staples,Packaged Foods,1325046139.0,195.71,United States,,100,D,33.177570093457945,208.57142857142858,142.73335888738438,,36.21217113004189,diluted,92,182
CRWD,213.10000610351562,8.22041744316846,-7.748915106703191,9669631.48,-13.734313274987397,-0.869886545363896,0.005064234603367483,721,93,B,CrowdStrike Holdings Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software,218200514830.0,213.1,United States,2019,105,D-,55.55555555555558,7.692307692307699,62.82419625452269,0.11269285839075265,25.57425274189485,reported,92,185
ESTC,91.80999755859375,6.988029300491023,-8.10730237875823,2340747.96,-16.556671910973275,-4.493914301730218,0.022419888281634145,721,86,A,Elastic N.V. Ordinary Shares,Technology,Computer Software: Prepackaged Software,9639249417.0,91.81,United States,2018,105,D-,999.0,,999.0,,16.0257136384232,diluted,99,185
MGNI,24.139999389648438,7.663262778252858,-6.867286579499165,2684857.66,-27.59083548585589,-1.9894429062697228,0.01551146946230709,721,91,A-,Magnite Inc. Common Stock,Technology,Computer Software: Programming Data Processing,3462259150.0,24.14,United States,,105,D-,62.5,,999.0,,11.24489419149378,diluted,94,185
RDVT,76.13999938964844,7.469739149190465,-0.37943335649536225,246247.74,-39.74076675789999,-0.37943335649536225,0.010489631202365414,721,90,A-,Red Violet Inc. Common Stock,Technology,Computer Software: Prepackaged Software,1221816677.0,76.14,United States,,105,D-,78.57142857142856,39.39393939393939,54.795994841835906,0.39062862481831817,17.393082761441622,reported,92,182
SNOW,337.17999267578125,7.490484285012825,-5.411397446872046,5610626.84,50.27985714337759,-5.411397446872046,0.014720869242742702,721,90,A-,Snowflake Inc. Common Stock,Technology,Computer Software: Prepackaged Software,116866588000.0,337.18,United States,2020,105,D-,62.500000000000014,6.666666666666673,999.0,0.25069126564351346,33.47910033260594,reported,91,181
TWLO,232.97999572753906,7.897344914104284,-8.974409648204873,2079277.08,-29.910543716472848,-3.1187625304590405,0.004802546783476723,721,92,B-,Twilio Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software,35779954756.0,232.98,United States,2016,105,D-,23.529411764705884,31.578947368421062,226.8670588396061,0.07527421523019366,22.033416773510798,reported,96,188
