symbol,price,rs_raw,pct_off_high,adv50,vol_pct_chg,price_day_chg,ad_raw,history_days,rs_rating,ad_rating,name,sector,industry,market_cap,last_sale,country,ipo_year,industry_rank,group_grade,eps_q0_growth,eps_q1_growth,eps_annual_growth,eps_stability,sales_growth,eps_source,eps_rating,eps_rs_sum
BNY,162.5,6.7971581748532275,-1.0774969418794078,3513929.14,-33.02206998972097,0.16025301900455258,0.0017794636846914572,720,85,C,The Bank of New York Mellon Corporation Common Stock,Finance,Major Banks,110256923075.0,162.5,United States,,15,A,26.804123711340207,42.405063291139236,16.33874037023062,0.0469950123888539,13.846810326434818,reported,94,179
BWFG,66.55999755859375,7.040551639063667,-2.304417669333536,79592.36,-25.724026778449595,0.3618785658532797,0.003730629172301516,720,87,B-,Bankwell Financial Group Inc. Common Stock,Finance,Major Banks,530614456.0,66.56,United States,2014,15,A,32.17391304347827,62.06896551724137,18.914346296639817,0.6884879087299374,26.341143826113765,reported,85,172
CBNA,45.709999084472656,6.872936197141423,-5.752579207272879,21846.02,-22.6357936136651,0.5057157971664727,0.0052972813149281504,476,86,B,Chain Bridge Bancorp Inc. Class A Common Stock,Finance,Major Banks,299940655.0,45.71,,2024,15,A,107.14285714285714,,33.65237424806977,,19.29993136582018,diluted,92,178
HBB,31.450000762939453,9.06821086620615,-7.499997756060428,62267.68,7.574266457333878,-2.842132219037874,0.02149172494529828,720,95,A,Hamilton Beach Brands Holding Company Class A Common Stock,Consumer Discretionary,Home Furnishings,422761341.0,31.45,United States,2017,17,A,657.5757575757575,,2.51451125260449,,11.63183845973233,diluted,87,182
APA,42.540000915527344,7.528696352403841,-4.16760193637783,5679922.84,-41.59881932480618,0.3775362042935049,0.005956909050460259,720,90,B,APA Corporation Common Stock,Energy,Oil & Gas Production,14903953235.0,42.54,United States,,18,A,30.188679245283,15.189873417721516,999.0,0.18474274408677782,8.953168044077135,reported,92,182
LB,86.94000244140625,6.906971052323305,-2.956268153545305,355733.82,-51.876658789428575,-2.55547943073533,0.005728939631047049,544,86,B,LandBridge Company LLC Class A Shares Representing Limited Liability Company Interests,Energy,Oil & Gas Production,6701805719.0,86.94,,2024,18,A,15.0,260.0,999.0,,40.61809690110029,reported,91,177
PARR,78.8499984741211,8.71575295312224,-8.345926312977758,1006408.54,-20.3576909234097,2.3494256711891426,0.004672136462685123,720,94,B-,Par Pacific Holdings Inc.  Common Stock,Energy,Oil & Gas Production,3950355589.0,78.85,United States,,18,A,699.1452991452992,,5.601433675539913,,56.797793220586044,diluted,89,183
ANET,195.3800048828125,6.9424738949444595,-7.182895542606893,7825419.72,-60.88023250464065,-2.839520393388273,0.006975721005665678,720,86,B,Arista Networks Inc. Common Stock,Telecommunications,Computer Communications Equipment,246418071726.0,195.38,United States,,24,A-,39.726027397260275,33.84615384615384,40.14552181892086,0.03867719117508686,37.68595791001451,reported,97,183
DGII,75.7699966430664,7.842508412230828,-11.109809312569519,410069.78,-31.989867675691684,-2.169141861036461,0.0016758903764044046,720,92,C,Digi International Inc. Common Stock,Telecommunications,Computer Communications Equipment,2875329280.0,75.77,United States,1989,24,A-,21.56862745098039,12.00000000000001,14.7688952422542,0.04188388532001733,28.978551630485335,reported,87,179
FTI,75.83999633789062,7.133317327196073,-4.914742275476636,3788168.12,-61.654130598617684,-0.6289352186228392,0.0013557492683536816,720,88,C-,TechnipFMC plc Ordinary Share,Consumer Discretionary,Oil and Gas Field Machinery,29741747186.0,75.84,,,26,A-,33.8235294117647,93.93939393939394,96.92604543664132,0.3037897488594399,9.010928314987968,reported,94,182
AU,113.19000244140625,6.813695759445252,-8.601372515861183,3277126.3,-4.958957486624782,-4.400337007879084,0.01125914290272027,720,85,A-,AngloGold Ashanti PLC Ordinary Shares,Basic Materials,Precious Metals,57248022087.0,113.19,South Africa,,27,A-,186.36363636363637,113.4831460674157,52.9043487336391,0.24370207185829085,26.952965235173824,reported,98,183
AYA,27.969999313354492,9.598199882353104,-4.5066628914753215,762122.86,127.75107415095776,-4.5066628914753215,0.01691984259131472,720,96,A-,Aya Gold & Silver Inc. Common Shares,Basic Materials,Precious Metals,4028691619.0,27.97,Canada,,27,A-,560.0,,217.48021039363988,,246.6465667582986,diluted,97,193
HCC,107.06999969482422,6.765403969184227,-2.826240824880355,693914.16,-32.411236571393786,-1.0992078495516644,0.0050279982373594365,720,85,B-,Warrior Met Coal Inc. Common Stock,Energy,Coal Mining,5653519455.0,107.07,United States,2017,27,A-,1399.9999999999998,999.0,999.0,999.0,71.31112552642989,reported,97,182
TXG,61.540000915527344,14.63469853059458,-5.49754557748785,3218441.54,-26.667084964358246,-5.104082708521007,0.0152201509530676,720,98,A-,10x Genomics Inc. Class A Common Stock,Industrials,Biotechnology: Laboratory Analytical Instruments,8018118479.0,61.54,United States,2019,27,A-,999.0,999.0,999.0,999.0,-12.649501468989289,reported,96,194
HRTG,33.86000061035156,7.036588218605741,-3.8341337950117516,354481.54,-44.91194097159473,-0.8491973720925916,0.01049218685365481,720,87,B+,Heritage Insurance Holdings Inc. Common Stock,Finance,Property-Casualty Insurers,1006739606.0,33.86,United States,2014,30,B+,32.25806451612902,,999.0,,2.9610402095801187,diluted,89,176
SLDE,23.479999542236328,6.919735627031761,-0.6768183229402758,1169959.7,-37.89657883087768,0.08525344647991595,0.007227536708901071,301,86,B,Slide Insurance Holdings Inc. Common Stock,Finance,Property-Casualty Insurers,2742739162.0,23.48,United States,2025,30,B+,89.28571428571428,37.76076627400346,166.01841828301974,,38.243138146189715,diluted,91,177
UFCS,53.97999954223633,7.059900464176673,-1.7294752551638704,160850.92,-48.43299621786434,0.18559478867619106,0.003370232680772964,720,87,C+,United Fire Group Inc. Common Stock,Finance,Property-Casualty Insurers,1387579597.0,53.98,United States,,30,B+,44.44444444444445,64.28571428571428,999.0,999.0,14.007112743219274,reported,86,173
INNV,10.859999656677246,8.857490841369202,-10.322048186935916,320171.22,-58.84670708379098,-1.541251862280435,0.005663115228656157,720,95,B,InnovAge Holding Corp. Common Stock,Health Care,Medical/Nursing Services,1474097228.0,10.86,United States,2021,33,B+,750.0000000000001,999.0,12.344416690101156,999.0,15.494952828891273,reported,87,182
LFST,12.3100004196167,8.992502728962165,-4.052996938281739,4073532.22,-1.8023969379576954,0.08130267257531187,0.014104672899548353,720,95,A-,LifeStance Health Group Inc. Common Stock,Health Care,Medical/Nursing Services,4703104547.0,12.31,United States,2021,33,B+,40.00000000000001,349.99999999999994,999.0,999.0,26.075914175916783,reported,89,184
THC,266.79998779296875,6.845689472335647,-4.975603436029219,1167253.32,-55.505288260820706,-0.3548131492180251,0.009664508959648046,720,86,B+,Tenet Healthcare Corporation Common Stock,Health Care,Hospital/Nursing Management,21482469200.0,266.8,United States,,34,B+,52.23880597014927,10.550458715596328,18.577012490968812,0.16498440658290908,14.608233731739709,reported,86,172
TWFG,30.010000228881836,6.807208942614105,-3.6597091608639443,152278.96,-44.6095507875809,2.5632262273863393,0.008457204297540457,531,85,B+,TWFG Inc. Class A Common Stock,Finance,Specialty Insurers,1622094338.0,30.01,United States,2024,37,B+,33.33333333333333,,999.0,,35.91590084176384,diluted,89,174
TRGP,287.82000732421875,6.987279993944746,-4.774191125155092,1290126.88,-37.560869982028436,-0.3910727928963964,0.0029441484927935696,720,87,C+,Targa Resources Inc. Common Stock,Utilities,Natural Gas Distribution,61717536464.0,287.82,United States,2010,39,B,46.03174603174603,47.802197802197796,61.1176469021258,0.07639346282310783,4.225252928335015,reported,98,185
AAMI,95.76000213623047,8.474428264869388,-1.5928429362357943,481828.02,-26.882417506561783,-1.5928429362357943,0.002056511752340918,720,94,C,Acadian Asset Management Inc. Common Stock,Finance,Investment Managers,3398534657.0,95.76,United Kingdom,2014,41,B,107.8125,94.44444444444444,21.564037374030477,0.2911970096102814,45.29042386185244,reported,94,188
VCTR,118.30999755859375,8.161680864015997,-2.3280770731996747,549717.48,-2.682010402870938,-2.3280770731996747,0.010142391759377143,720,93,B+,Victory Capital Holdings Inc. Class A Common Stock,Finance,Investment Managers,7277197463.0,118.31,United States,2018,41,B,40.764331210191074,33.8235294117647,11.178232402599765,0.0627452406014145,76.67826340379413,reported,93,186
ATI,210.75999450683594,8.563199816288364,-9.068946580018055,1596174.62,-29.86162128050878,-1.7527548437158424,0.00516399462459659,720,94,B-,ATI Inc. Common Stock,Industrials,Steel/Iron Ore,28699269921.0,210.76,United States,,42,B,66.21621621621621,38.88888888888889,999.0,0.10222667023173823,10.584005612065942,reported,99,193
KRYS,351.4599914550781,7.5500453240495755,-7.058046508579984,438256.1,-67.25544721453961,-1.6785095237026093,-0.004844223215558675,720,90,E+,Krystal Biotech Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),10402806901.0,351.46,United States,2017,42,B,38.75968992248062,52.500000000000014,999.0,999.0,24.135274150892318,reported,85,175
QUAD,10.09000015258789,7.753532540714455,-6.059537088839129,320098.84,5.355583294209998,0.1986142837119509,0.013622487974779133,720,91,A-,Quad Graphics Inc Class A Common Stock,Consumer Discretionary,Publishing,519244537.0,10.09,United States,,42,B,999.0,,44.22495703074085,,0.9791921664626682,diluted,98,189
CBL,55.040000915527344,7.384913374863857,-8.343044771333197,292349.0,-53.83941795593623,0.18202091612311566,0.0019846653500072676,720,89,C,CBL & Associates Properties Inc. Common Stock,Real Estate,Real Estate Investment Trusts,1703089345.0,55.04,United States,2021,55,B-,1737.5,,999.0,,3.9558567829388593,diluted,99,188
CXW,33.810001373291016,8.67418055357193,-0.588053390510046,1436817.5,-25.239287522597685,0.05919046233135994,0.008287974965943053,720,94,B+,CoreCivic Inc. Common Stock,Real Estate,Real Estate Investment Trusts,3343588863.0,33.81,United States,,55,B-,73.91304347826087,68.75000000000001,24.77020427363692,0.21504077609887615,27.26896026311633,reported,95,189
CHEF,115.0,8.30326166217818,-0.3034230418300532,624389.54,36.049204155469994,3.3522094629864663,0.008887020913451591,720,93,B+,The Chefs' Warehouse Inc. Common Stock,Consumer Discretionary,Food Distributors,4691549545.0,115.0,United States,2011,58,C+,50.0,60.00000000000001,999.0,0.35231220741707736,12.919724110209044,reported,96,189
ETON,59.779998779296875,14.576457371203201,-7.21713720914784,588743.88,-0.008472274905002575,-4.61145599822358,0.019895223075933638,720,98,A,Eton Pharmaceuticals Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,1708699810.0,59.78,United States,2018,64,C+,999.0,999.0,999.0,999.0,40.41198935308413,reported,96,194
KNSA,78.08000183105469,9.127838500135208,-3.509634703601028,794246.94,-46.207284097311096,-2.155389918453443,0.011573923353136017,720,95,A-,Kiniksa Pharmaceuticals International plc Class A Ordinary Shares,Health Care,Biotechnology: Pharmaceutical Preparations,6092114935.0,78.08,United States,2018,64,C+,30.43478260869564,145.45454545454547,999.0,999.0,55.3601153083286,reported,87,182
LGND,280.489990234375,6.974008562787859,-13.056010982204247,393337.9,-67.53554640933406,-1.4164202639215029,0.0034752929847660595,720,86,C+,Ligand Pharmaceuticals Incorporated Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,5591738968.0,280.49,United States,,64,C+,22.556390977443595,59.055118110236215,10.466760498998863,0.21590771053031313,33.732966594578706,reported,85,171
LTH,43.5099983215332,7.379222846393295,-4.854583955665093,3057315.2,-9.961524412006984,-1.8940252119242884,0.0020144861330335536,720,89,C,Life Time Group Holdings Inc. Common Stock,Consumer Discretionary,Hotels/Resorts,9722829357.0,43.51,United States,2021,64,C+,29.729729729729726,7.6923076923076845,999.0,0.1521100902282483,13.727019747356753,reported,91,180
OMER,18.610000610351562,11.263911246940559,-3.6749435594601088,2073836.94,-44.8583937365876,-3.3246721540178603,0.0219789725461598,720,97,A,Omeros Corporation Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,1347146561.0,18.61,United States,2009,64,C+,999.0,999.0,999.0,999.0,999.0,reported,96,193
PK,15.829999923706055,7.118324858253848,-2.1026601792435873,4681194.08,-27.89438031588727,0.7638439546002518,0.004117767091552079,720,88,B-,Park Hotels & Resorts Inc. Common Stock,Consumer Discretionary,Hotels/Resorts,3187185764.0,15.83,United States,2016,64,C+,999.0,450.0,999.0,999.0,-1.2698412698412698,reported,95,183
PTGX,144.3300018310547,8.42246729679841,-9.008948257485095,692109.52,-27.789463147393214,-3.4581927551473712,0.003257664447376713,720,94,C+,Protagonist Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,9339346774.0,144.33,United States,2016,64,C+,999.0,999.0,999.0,999.0,3749.170573386224,reported,96,190
AMPL,14.300000190734863,8.264318593235085,0.0,2230666.38,0.12788196502966365,0.14005923065596448,0.01952129390511574,720,93,A,Amplitude Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software,1786299744.0,14.3,United States,,69,C,100.0,,999.0,999.0,21.155278011288576,reported,91,184
APPN,42.5099983215332,7.676099399148942,-6.8580217133507375,857495.8,30.11025826598801,2.6811515815052367,0.013431287936253578,720,91,A-,Appian Corporation Class A Common Stock,Technology,Computer Software: Prepackaged Software,3044889148.0,42.51,United States,2017,69,C,107.69230769230771,,999.0,999.0,19.11392405063291,reported,91,182
CRWD,218.39999389648438,8.510935323792069,-4.193723695306972,9657740.74,52.20989458865925,-4.193723695306972,0.006805522857124446,720,94,B,CrowdStrike Holdings Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software,222387826752.0,218.4,United States,2019,69,C,55.55555555555558,7.692307692307699,62.82419625452269,0.11269285839075265,25.57425274189485,reported,92,186
ESTC,99.91000366210938,7.643505116434139,0.0,2243851.2,350.322196052929,19.309775747362256,0.03051375954617129,720,91,A,Elastic N.V. Ordinary Shares,Technology,Computer Software: Prepackaged Software,10385807653.0,99.91,United States,2018,69,C,999.0,,999.0,,16.0257136384232,diluted,99,190
FROG,98.73999786376953,8.532986669803043,-5.085072553687386,2775074.36,-6.023491204754594,-5.085072553687386,0.014906615557808018,720,94,A-,JFrog Ltd. Ordinary Shares,Technology,Computer Software: Prepackaged Software,12174771448.0,98.74,United States,2020,69,C,35.0,15.789473684210526,62.54572691683769,0.11787162422269484,28.731331551642825,reported,92,186
FRSH,13.859999656677246,6.767803220242878,0.0,16078561.12,-75.05960906531666,1.2417829182225892,0.007857638321595405,720,85,B+,Freshworks Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software,3616361900.0,13.86,United States,2021,69,C,999.0,,999.0,,15.975825442890784,diluted,99,184
FTNT,166.0,8.684129564957574,-3.924064606550559,5453838.98,-6.894042552022695,-3.924064606550559,0.005995640523385758,720,94,B,Fortinet Inc. Common Stock,Technology,Computer peripheral equipment,121796466398.0,166.0,United States,2009,69,C,41.37931034482759,9.459459459459469,33.493964025978684,0.09706443405317312,25.63803680981595,reported,90,184
GCT,52.95000076293945,7.575629487607971,-0.5633788489399993,654791.94,36.97434943991522,2.6560660784233026,0.013694096441781673,720,90,A-,GigaCloud Technology Inc Class A Ordinary Shares,Consumer Discretionary,Catalog/Specialty Distribution,1890857049.0,52.95,United States,2022,69,C,49.397590361445786,54.66666666666665,66.32592686153518,0.18063968512222292,27.599300694965372,reported,96,186
MDB,446.6199951171875,6.878352384975759,-5.435222630862146,1506167.08,-3.864981566321324,1.3709221319637033,0.012629834385841768,720,86,A-,MongoDB Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software,35922507237.0,446.62,United States,2017,69,C,32.00000000000001,28.90624999999999,999.0,0.22983069749802423,25.245622151711977,reported,94,180
NSIT,155.64999389648438,7.8246980749383015,-0.6066488952773508,421104.86,-48.45868081408512,-0.39037542032223094,0.01058109087420337,720,92,B+,Insight Enterprises Inc. Common Stock,Consumer Discretionary,Catalog/Specialty Distribution,4568148503.0,155.65,United States,1995,69,C,39.80582524271844,11.278195488721797,11.609413838062643,0.10820403584412337,1.1613667522994395,reported,85,177
PANW,371.5899963378906,9.109073752228502,-6.164142338916512,6463996.68,-9.696209806840429,-2.941102151264041,0.006564138655777973,720,95,B,Palo Alto Networks Inc. Common Stock,Technology,Computer peripheral equipment,302845850000.0,371.59,United States,,69,C,6.249999999999992,27.160493827160487,30.068848134077864,0.06795719112196268,31.148973350808213,reported,89,184
PATH,18.149999618530273,7.751630717098435,-5.909804265895269,72734057.48,-26.983072524720097,-0.9819983956627754,0.012553777613283126,720,91,A-,UiPath Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software,9403882828.0,18.15,United States,2021,69,C,36.36363636363636,15.384615384615378,97.45170898028677,0.4687668450633198,17.31739871685585,reported,85,176
RDVT,73.30000305175781,7.087479511434275,-0.596684058527619,236241.28,-6.085845792911382,1.8055597941080803,0.00839547484518049,720,87,B+,Red Violet Inc. Common Stock,Technology,Computer Software: Prepackaged Software,1176243268.0,73.3,United States,,69,C,78.57142857142856,39.39393939393939,54.795994841835906,0.39062862481831817,17.393082761441622,reported,92,179
SNOW,328.0,7.461771043865798,-2.7802491988434874,5164780.22,-40.31670528663851,-0.3372688161912718,0.011211506898324348,720,90,A-,Snowflake Inc. Common Stock,Technology,Computer Software: Prepackaged Software,113684800000.0,328.0,United States,2020,69,C,62.500000000000014,6.666666666666673,999.0,0.25069126564351346,33.47910033260594,reported,91,181
TENB,37.66999816894531,7.279463004973957,-11.676443560996963,3854572.5,518.9720131091061,0.13290600340281067,0.01353830539481631,720,89,A-,Tenable Holdings Inc. Common Stock,Technology,Computer Software: Prepackaged Software,4148973160.0,37.67,United States,2018,69,C,49.99999999999999,30.555555555555554,33.702963849331134,0.07824013585720489,9.584882305958509,reported,96,185
TWLO,237.77999877929688,8.615357349760957,-7.0990421510415675,2188282.76,-19.725273529093645,-1.4750963837794728,0.007348608339169065,720,94,B+,Twilio Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software,36517115812.0,237.78,United States,2016,69,C,23.529411764705884,31.578947368421062,226.8670588396061,0.07527421523019365,19.995854879855486,reported,96,190
ZETA,30.540000915527344,7.697160340705717,0.0,8749188.88,5.937180316079749,1.0589067155651444,0.02028298375550263,720,91,A,Zeta Global Holdings Corp. Class A Common Stock,Technology,Computer Software: Prepackaged Software,7665955497.0,30.54,United States,2021,69,C,92.85714285714285,45.45454545454546,72.8027433577031,0.3400098545774714,43.5491923927351,reported,94,185
MRX,72.83999633789062,8.635936079782978,0.0,799270.62,-25.090327979276907,2.045389661881436,0.004713246829798208,588,94,B-,Marex Group Limited Ordinary Shares,Finance,Investment Bankers/Brokers/Service,5399835847.0,72.84,United Kingdom,2024,73,C,62.63736263736263,48.68421052631577,37.83783783783783,0.11091420048425489,54.02564398752455,reported,97,191
OPY,119.01000213623047,7.483763737498943,-0.8249982198079375,125810.0,-29.496860344964627,-0.8249982198079375,0.004357072748699543,720,90,B-,Oppenheimer Holdings Inc. Class A Common Stock (DE),Finance,Investment Bankers/Brokers/Service,1274359675.0,119.01,United States,,73,C,999.0,999.0,19.828486453496662,999.0,21.00727248011962,reported,90,180
WT,24.43000030517578,8.053664783640599,-2.436104584857668,2751906.16,38.050056183601846,-2.436104584857668,0.008704650091091516,720,92,B+,WisdomTree Inc. Common Stock,Finance,Investment Bankers/Brokers/Service,3701440872.0,24.43,United States,2022,73,C,64.70588235294117,,34.24553701565609,,57.30636382202253,diluted,90,182
HBM,29.290000915527344,7.432163243615621,-8.070739166787744,4890791.4,-13.599463677800705,-3.524373100504452,0.005908592290308934,720,90,B,Hudbay Minerals Inc. Ordinary Shares (Canada),Basic Materials,Metal Mining,13009000020.0,29.29,Canada,,75,C,13.333333333333346,92.0,74.71609294725977,,17.692020879940344,diluted,85,175
NUTX,189.25,8.34036372520992,-4.182064065902269,145403.92,-10.390311347864634,-2.398140300595797,0.012521516822952525,720,93,A-,Nutex Health Inc. Common Stock,Consumer Discretionary,Business Services,1295978890.0,189.25,United States,,75,C,222.47191011235955,,999.0,999.0,-13.620919318810582,reported,93,186
QNST,19.18000030517578,7.295456768582003,-12.897366455714954,874317.56,-30.06225335334681,1.4814851444281851,0.010281537895749308,720,89,B+,QuinStreet Inc. Common Stock,Consumer Discretionary,Business Services,1094917325.0,19.18,United States,2010,75,C,62.5,,999.0,,28.27395290577449,diluted,94,183
RELY,26.549999237060547,7.736080197077583,-0.44994690247512903,3313159.98,23.854538409582027,2.174326008997318,0.008015003934568716,720,91,B+,Remitly Global Inc. Common Stock,Consumer Discretionary,Business Services,5620211634.0,26.55,United States,2021,75,C,489.47368421052636,115.7894736842105,999.0,0.4893775282577183,20.22668337169663,reported,98,189
SCCO,209.8000030517578,7.080078220796907,-4.506142027310389,1209561.24,10.951471956889103,-2.996114187216903,0.005405769732696284,719,87,B,Southern Copper Corporation Common Stock,Basic Materials,Metal Mining,175042791919.0,209.8,United States,,75,C,68.90756302521007,66.95652173913044,15.03926077243618,0.13937825344234403,40.57686004588659,reported,95,182
XMTR,94.11000061035156,7.8846988841101,-10.243202689621745,751525.7,-31.221912969842545,-2.2335357138639433,0.0017101605038318533,720,92,C,Xometry Inc. Class A Common Stock,Consumer Discretionary,Business Services,5394721455.0,94.11,United States,2021,75,C,499.9999999999999,166.66666666666669,999.0,999.0,35.87907611395566,reported,93,185
DELL,456.239990234375,12.410729122517184,-7.738977730579855,6515310.42,-39.57738394297412,-3.3922032778512134,0.003568933980667033,720,98,C+,Dell Technologies Inc. Class C Common Stock,Technology,Computer Manufacturing,295692789814.0,456.24,United States,2018,78,C-,213.5483870967742,45.14925373134328,9.24240097757516,0.24560263146631817,87.53528958850201,reported,90,188
