symbol,price,rs_raw,pct_off_high,adv50,vol_pct_chg,price_day_chg,ad_raw,history_days,rs_rating,ad_rating,name,sector,industry,market_cap,last_sale,country,ipo_year,industry_rank,group_grade,eps_q0_growth,eps_q1_growth,eps_annual_growth,eps_stability,sales_growth,eps_source,eps_rating,eps_rs_sum
INCY,127.62000274658203,6.776899258765238,-1.7778727464130784,1558618.0,-5.762669236464612,2.3006034040737644,0.006098216742143702,718,87,B+,Incyte Corp. Common Stock,Health Care,Biotechnology: Commercial Physical & Biological Resarch,25400054551.0,125.31,United States,,5,A+,37.745098039215684,,61.56160063417288,,37.72102516682037,diluted,86,173
CDNA,54.279998779296875,14.300834126240023,0.0,1163576.0,-30.704999071826855,1.3632111160351235,0.01579620449833152,718,99,A,CareDx Inc. Common Stock,Health Care,Medical Specialities,2784853224.0,53.83,United States,2014,6,A+,270.0,240.0,20.884579643362745,999.0,52.22602937274311,reported,86,185
OSCR,31.979999542236328,8.385891482598767,-5.412605018408367,5063676.0,10.484952038795537,-1.113174423787855,0.0011954117314603627,718,94,C+,Oscar Health Inc. Class A Common Stock,Health Care,Medical Specialities,9916763850.0,32.13,United States,2021,6,A+,999.0,124.99999999999997,999.0,999.0,70.40201540183209,reported,94,188
VBNK,23.469999313354492,7.723525011524336,-0.9729009440016978,118574.0,88.5742236915344,3.7577296312332864,0.017993178095905327,718,92,A,VersaBank Common Shares,Finance,Commercial Banks,738830810.0,22.79,Canada,,9,A+,47.36842105263159,47.36842105263159,7.820272807754569,0.2509951608040778,27.054646803145427,reported,85,177
APA,45.459999084472656,7.7178845299591785,-4.113057939707831,5425944.0,-6.46604535542571,1.495865495088755,0.0049114477448782825,718,92,B,APA Corporation Common Stock,Energy,Oil & Gas Production,15720272254.0,44.87,United States,,14,A,117.24137931034484,30.188679245283,29.55631085793391,0.2389012868300234,8.953168044077135,reported,94,186
CNQ,50.619998931884766,6.683178650297866,-1.804074333539818,6965464.0,-47.078902424877946,1.098460635935261,0.0009165639182596264,718,85,C,Canadian Natural Resources Limited Common Stock,Energy,Oil & Gas Production,102697217600.0,49.64,Canada,,14,A,208.4507042253521,0.8620689655172422,31.535843262935416,0.2922742996410286,77.92248062015504,reported,88,173
LB,85.93000030517578,7.128075810673171,-4.083647653433786,279906.0,-31.226911891849408,3.9056873955571003,0.0031947437204672587,557,89,B-,LandBridge Company LLC Class A Shares Representing Limited Liability Company Interests,Energy,Oil & Gas Production,6626262016.0,85.96,,2024,14,A,73.91304347826087,4.545454545454549,88.00000000000001,0.2611845129917176,40.61809690110029,reported,89,178
PARR,86.48999786376953,9.530328704122612,0.0,975800.0,5.18548882967822,1.8727871723370537,0.0061236469971117586,718,96,B+,Par Pacific Holdings Inc.  Common Stock,Energy,Oil & Gas Production,4226905530.0,84.37,United States,,14,A,714.5299145299145,,5.601433675539913,,56.797793220586044,diluted,89,185
PBR,20.940000534057617,7.15466556447802,-3.8125856970758987,18498538.0,-30.924811463478896,0.14347530781650963,0.007054146783742229,718,89,B+,Petroleo Brasileiro S.A. Petrobras ADS,Energy,Oil & Gas Production,134042820725.0,20.8,Brazil,,14,A,153.12500000000003,47.692307692307686,20.021655355289102,0.3906480741805738,59.751865760327036,reported,92,181
VIST,73.30999755859375,6.683893134630123,-7.495271219440058,1060090.0,-3.8855191540340894,-1.2792951121842533,0.006467832425771968,718,86,B+,Vista Energy S.A.B. de C.V. American Depositary Shares each representing one series A share with no par value,Energy,Oil & Gas Production,8044908643.0,72.27,Mexico,2019,14,A,304.8780487804878,0.19317450096587985,999.0,0.6241000081554873,102.26323496172253,reported,91,177
CBNA,46.939998626708984,6.582866849231323,-3.2164976768886966,21976.0,-40.84455769930834,1.9769712612319301,0.0031553575021016924,489,85,B-,Chain Bridge Bancorp Inc. Class A Common Stock,Finance,Major Banks,308536635.0,47.02,,2024,15,A,107.14285714285714,,33.65237424806977,,58.21544297794989,diluted,92,177
MFG,11.069999694824219,6.757093750109901,-3.318778347344853,3518924.0,-46.190937911702555,1.2808726966104578,0.0005600875613650915,718,86,C,Mizuho Financial Group Inc. Sponosred ADR (Japan),Finance,Major Banks,136194718092.0,10.94,Japan,,15,A,37.5,499.9999999999999,19.824433983612245,0.8499808732252954,35.685793911917244,reported,89,175
SNX,264.4100036621094,7.159913058253357,-8.688207522015423,618304.0,31.37550460614844,1.5009610986984168,0.0003150506775568818,718,89,C,TD SYNNEX Corporation Common Stock,Technology,Retail: Computer Software & Peripheral Equipment,21281821432.0,266.16,United States,2003,15,A,62.207357859531754,68.92857142857144,6.29621734380883,0.11269696990725273,30.96748596560423,reported,93,182
FTI,72.73999786376953,6.739186876849232,-9.165838910406631,3022850.0,6.11178192765105,-0.054961412748366634,-0.0006388037482358968,718,86,C-,TechnipFMC plc Ordinary Share,Consumer Discretionary,Oil and Gas Field Machinery,28243679224.0,72.02,,,18,A,33.8235294117647,93.93939393939394,96.92604543664132,0.3037897488594399,9.010928314987968,reported,94,180
PACS,42.060001373291016,8.675406022985094,-13.1888530217244,799156.0,-11.556692310387461,-1.5449434188973266,0.0008799029512435921,611,95,C,PACS Group Inc. Common Stock,Health Care,Hospital/Nursing Management,6669095977.0,42.12,United States,2024,22,A-,51.61290322580644,194.11764705882348,7.5657815977574705,0.5543377270193661,9.071091842876305,diluted,85,180
THC,261.8999938964844,6.983110236846576,-6.7208020285489445,1026710.0,-31.19770918759922,-1.4598558584667742,0.006401913650060445,718,88,B+,Tenet Healthcare Corporation Common Stock,Health Care,Hospital/Nursing Management,21095172810.0,261.99,United States,,22,A-,52.23880597014927,10.550458715596328,18.577012490968812,0.16498440658290905,14.608233731739709,reported,88,176
HBB,31.1200008392334,9.164359777516658,-8.104877472366423,73082.0,-30.762704906816996,1.2691223651371653,0.0116191256603046,718,96,A-,Hamilton Beach Brands Holding Company Class A Common Stock,Consumer Discretionary,Home Furnishings,425315384.0,31.64,United States,2017,26,A-,657.5757575757575,,2.51451125260449,,11.63183845973233,diluted,87,183
KRT,50.380001068115234,9.868448106794034,0.0,141856.0,79.90074441687345,1.5725859233667316,0.012876194923946071,718,97,A-,Karat Packaging Inc. Common Stock,Industrials,Plastic Products,993994926.0,49.87,United States,2021,28,A-,170.37037037037035,,9.444148236910221,,9.93337957511332,diluted,87,184
MYE,31.43000030517578,7.530655414350553,-14.452915434685975,382344.0,15.053459711673266,2.144945848532087,0.0037989120912377606,718,91,B,Myers Industries Inc. Common Stock,Industrials,Plastic Products,1165407809.0,30.98,United States,1983,28,A-,70.96774193548389,100.0,10.852777381398138,0.28072384618334056,9.783620858655166,reported,91,182
LFST,12.609999656677246,9.129734925805929,-5.754861369041519,4145948.0,77.2984128117381,-1.407351882037866,0.006293604363178001,718,96,B+,LifeStance Health Group Inc. Common Stock,Health Care,Medical/Nursing Services,4803677628.0,12.57,United States,2021,30,B+,266.6666666666667,40.00000000000001,999.0,999.0,26.075914175916783,reported,90,186
NESR,32.4900016784668,9.594461423252836,-10.52051652532886,1882704.0,33.233901877299886,3.17561738525578,0.007344742802355033,551,96,B+,National Energy Services Reunited Corp Ordinary Shares,Energy,Oilfield Services/Equipment,3285750145.0,32.58,United States,,30,B+,109.52380952380953,85.7142857142857,10.230789699127453,0.378995392675142,59.07235893550988,reported,90,186
TRGP,285.07000732421875,6.800955180332617,-5.6840339704818055,1147642.0,-24.192387521544177,0.1053546097276703,0.0021394369595314055,718,87,B-,Targa Resources Inc. Common Stock,Utilities,Natural Gas Distribution,62654600026.0,292.19,United States,2010,30,B+,60.89108910891089,46.03174603174603,64.22762868962211,0.07105261240369841,4.225252928335015,reported,99,186
WTTR,20.360000610351562,7.82903561546101,-8.22513785138832,1579890.0,-6.67071758160378,0.2461897869225682,0.00313546828317415,718,92,B-,Select Water Solutions Inc. Class A common stock,Energy,Oilfield Services/Equipment,2877631710.0,20.78,United States,2017,30,B+,60.0,30.769230769230777,999.0,0.6942693867231162,8.673997501475776,reported,93,185
ASIC,28.170000076293945,6.851488568526162,-1.709699140708154,71020.0,-56.77274007321882,-0.42418110763486894,0.003865509818021449,319,87,B,Ategrity Specialty Insurance Company Holdings Common Stock,Finance,Property-Casualty Insurers,1323262482.0,27.61,,2025,35,B+,71.7948717948718,,176.0468573051363,,45.88720770288858,reported,92,179
HRTG,35.41999816894531,7.000519613308503,0.0,292812.0,92.9565728180539,1.3157868893565405,0.008147223831068301,718,88,B+,Heritage Insurance Holdings Inc. Common Stock,Finance,Property-Casualty Insurers,1023389759.0,34.42,United States,2014,35,B+,32.25806451612902,,999.0,,2.9610402095801187,diluted,89,177
SLDE,25.0,7.6088344944591695,-5.589122234974697,1102806.0,50.36189502052038,-2.6100509322268595,0.008914891014828523,314,92,A-,Slide Insurance Holdings Inc. Common Stock,Finance,Property-Casualty Insurers,2914452389.0,24.95,United States,2025,35,B+,89.28571428571428,37.76076627400346,166.01841828301974,,47.86186913958724,diluted,92,184
UFCS,54.29999923706055,7.009576888833563,-3.001072381053238,152560.0,-24.685369690613534,-0.9485597604130702,0.0009155724922670971,718,88,C,United Fire Group Inc. Common Stock,Finance,Property-Casualty Insurers,1398118827.0,54.39,United States,,35,B+,44.44444444444445,64.28571428571428,999.0,999.0,14.007112743219274,reported,87,175
UVE,44.400001525878906,6.904533823662826,-1.5084300744356738,194932.0,-19.202593724991278,0.5662513960581927,0.002821478027449032,718,88,B-,UNIVERSAL INSURANCE HOLDINGS INC Common Stock,Finance,Property-Casualty Insurers,1228988477.0,44.16,United States,,35,B+,49.59349593495936,38.88888888888889,999.0,999.0,6.720630977580402,reported,85,173
AYA,28.81999969482422,9.297312556587947,-3.5797916248696326,953198.0,37.77829999643305,7.738316616165308,0.00884677538205662,718,96,A-,Aya Gold & Silver Inc. Common Shares,Basic Materials,Precious Metals,4099269341.0,28.46,Canada,,36,B+,283.33333333333337,560.0,217.48021039363988,,150.66424964392075,diluted,97,193
MAKO,10.5,8.162681534624964,-5.1490488756808395,173742.0,-2.902004121053059,4.790414374326857,0.009766732375204468,718,94,A-,Mako Mining Corp Common Stock,Basic Materials,Precious Metals,923366281.0,10.54,Canada,,36,B+,36.36363636363636,116.66666666666667,999.0,,61.684101769340046,diluted,94,188
NUE,265.1400146484375,7.290890249070329,-3.4942039481576592,1321552.0,-26.64685158056588,1.7109184049285187,-0.0015732351992482445,718,90,D+,Nucor Corporation Common Stock,Industrials,Steel/Iron Ore,56351380405.0,248.38,United States,,40,B,82.64150943396227,319.4805194805195,1.8704544922521604,0.5248171831526247,22.95411542100284,reported,85,175
ANET,199.52999877929688,6.874463986637361,-5.21140200508462,6590148.0,8.683446866443667,1.0073937231948715,0.00535770767408412,718,88,B,Arista Networks Inc. Common Stock,Telecommunications,Computer Communications Equipment,251475582565.0,199.39,United States,,42,B,39.726027397260275,33.84615384615384,40.14552181892086,0.03867719117508686,37.68595791001451,reported,98,186
DGII,72.66000366210938,7.250874089225901,-14.758322990300265,368502.0,12.29247059717451,3.607595191468649,0.00034181962791921683,718,90,C,Digi International Inc. Common Stock,Telecommunications,Computer Communications Equipment,2737198112.0,72.13,United States,1989,42,B,41.50943396226414,21.56862745098039,16.505994551512227,0.07178899628088377,28.978551630485335,reported,93,183
TGT,159.8300018310547,7.4703262018356575,-5.921477188024948,4014894.0,1.9827671664557123,3.3294604338831135,0.004327927288260547,718,91,B,Target Corporation Common Stock,Consumer Discretionary,Department/Specialty Retail Stores,71865200668.0,158.19,United States,,42,B,100.4878048780488,,10.780448872111425,,5.267541945975963,diluted,85,176
FTNT,172.5800018310547,8.744394580978131,-0.11575237276025829,4784192.0,14.43102617955132,0.47155937500527045,0.006001020799749182,718,95,B+,Fortinet Inc. Common Stock,Technology,Computer peripheral equipment,124613926826.0,169.84,United States,2009,47,B,40.625,41.37931034482759,34.60562428644713,0.09477273859351477,25.63803680981595,reported,96,191
PANW,375.05999755859375,8.759819095772144,-5.287879404395513,6188888.0,1.6402300380940815,-0.1570601217827261,0.004475682984617137,718,95,B,Palo Alto Networks Inc. Common Stock,Technology,Computer peripheral equipment,297408440000.0,363.58,United States,,47,B,6.249999999999992,27.160493827160487,30.068848134077864,0.06795719112196268,34.447817687182116,reported,91,186
AAMI,90.54000091552734,7.7823353954624315,-6.8559567875071785,411016.0,-33.4819082468809,1.490866320708406,-0.0017996640658941925,718,92,D,Acadian Asset Management Inc. Common Stock,Finance,Investment Managers,3220374215.0,90.74,United Kingdom,2014,53,B-,107.8125,94.44444444444444,21.564037374030477,0.2911970096102814,45.29042386185244,reported,95,187
VCTR,104.22000122070312,7.191994008141778,-13.573891684208771,619104.0,40.444901018245716,0.48206709806728476,-0.0002609688568133992,718,90,C-,Victory Capital Holdings Inc. Class A Common Stock,Finance,Investment Managers,6554459992.0,106.56,United States,2018,53,B-,40.764331210191074,33.8235294117647,11.178232402599765,0.0627452406014145,23.959602747058756,reported,93,183
AMD,545.0900268554688,10.883065846338226,-6.166178572415459,23527516.0,20.984722739111096,6.359029630335367,0.0041597691113564985,718,98,B,Advanced Micro Devices Inc. Common Stock,Technology,Semiconductors,913892178012.0,559.82,United States,,54,B-,245.83333333333334,42.70833333333335,22.594737959695777,0.259649540067287,50.11060507482108,reported,94,192
ASX,39.9900016784668,10.189651931124692,-10.478091718475046,7634696.0,-18.878236933074998,5.3754963755350715,-0.0011489719143415063,718,97,D+,ASE Technology Holding Co. Ltd. American Depositary Shares (each representing Two Common Shares),Technology,Semiconductors,92705796669.0,41.63,Taiwan,2018,54,B-,163.63636363636363,100.0,8.573720261269035,0.23534073643150913,26.74228855721393,reported,93,190
MRX,73.2699966430664,8.626822605657477,-6.388143879450292,719508.0,38.90047087732174,1.229620645787488,0.0057298355549056205,601,95,B+,Marex Group Limited Ordinary Shares,Finance,Investment Bankers/Brokers/Service,5514741744.0,74.39,United Kingdom,2024,54,B-,60.78431372549018,62.63736263736263,43.05887050658788,0.11591186362427734,33.95195263577365,reported,98,193
OPY,114.30000305175781,6.618035216962964,-8.369404353696874,118884.0,3.7145452710204863,1.034213583262944,0.0009570088643874973,718,85,C+,Oppenheimer Holdings Inc. Class A Common Stock (DE),Finance,Investment Bankers/Brokers/Service,1233240936.0,115.17,United States,,54,B-,999.0,999.0,19.828486453496662,999.0,21.892501701600846,reported,90,175
QRVO,119.51000213623047,6.812105819079652,0.0,1202382.0,30.557510009298205,4.860929065710118,0.01215753301756236,718,87,A-,Qorvo Inc. Common Stock,Technology,Semiconductors,10337810955.0,117.18,United States,,54,B-,255.55555555555554,,53.54518081375068,,-4.15045348067486,diluted,95,182
UMC,24.469999313354492,11.787964218341799,-11.101361544020993,13243268.0,34.0696269229015,8.61073487609303,0.006186174814962418,718,98,B+,United Microelectronics Corporation (NEW) Common Stock,Technology,Semiconductors,61958905530.0,24.61,Taiwan,,54,B-,333.33333333333337,100.0,10.899178727659798,0.3993489531087586,16.976519332620768,reported,92,190
WT,22.239999771118164,7.549681596965395,-11.182112787675235,2671722.0,50.487213864316715,-0.08984931517530548,0.001350665769091362,718,91,C+,WisdomTree Inc. Common Stock,Finance,Investment Bankers/Brokers/Service,3495384401.0,23.07,United States,2022,54,B-,64.70588235294117,,34.24553701565609,,57.30636382202253,diluted,89,180
CBL,53.869998931884766,7.109195273522515,-9.249366524880486,245332.0,-1.5212039195865223,1.5265690494336903,0.0007209069580291319,718,89,C,CBL & Associates Properties Inc. Common Stock,Real Estate,Real Estate Investment Trusts,1681429415.0,54.34,United States,2021,58,C+,1737.5,,999.0,,3.9558567829388593,diluted,99,188
CXW,35.540000915527344,7.875162916541681,0.0,1482422.0,12.3701618027795,1.7463515746410474,0.006020893351614344,718,93,B+,CoreCivic Inc. Common Stock,Real Estate,Real Estate Investment Trusts,3484017617.0,35.23,United States,,58,C+,5.555555555555561,73.91304347826087,21.36088255716122,0.20572570402956963,27.26896026311633,reported,86,179
PSTL,24.270000457763672,6.72393375833358,-1.8034878230095641,302334.0,39.64688060224783,1.0828830753990548,0.003780695066401547,718,86,B,Postal Realty Trust Inc. Class A Common Stock,Real Estate,Real Estate Investment Trusts,714780869.0,23.63,United States,2019,58,C+,50.0,83.33333333333334,51.62569688599288,0.5253218981251487,22.401610209412873,reported,93,179
LQDT,43.18000030517578,6.791272628226098,-0.9178556885554578,212116.0,49.11652114880538,0.023169183819105044,0.0024137914832145827,718,87,B-,Liquidity Services Inc. Common Stock,Consumer Discretionary,Business Services,1343499780.0,42.88,United States,2006,61,C+,32.35294117647059,12.903225806451607,34.83769220270998,0.17278817861846707,8.094264859228364,reported,88,175
NUTX,214.32000732421875,8.859308564195,-1.382716975138898,146088.0,-25.798149060840036,-1.382716975138898,0.013434110928152339,718,95,A-,Nutex Health Inc. Common Stock,Consumer Discretionary,Business Services,1429788283.0,208.79,United States,,61,C+,222.47191011235955,,999.0,999.0,-13.620919318810582,reported,93,188
PRLB,86.41999816894531,7.103943231691895,-6.3908162319997075,190086.0,75.92037288385258,3.8202791768209288,0.0066070737195366115,718,89,B+,Proto Labs Inc. Common stock,Industrials,Metal Fabrications,2099146462.0,87.75,United States,2012,61,C+,46.34146341463415,63.63636363636363,0.9019496701960117,0.15158056820812174,10.571362993565964,reported,86,175
WEX,195.17999267578125,6.815091515200701,-3.9704833083487046,653678.0,-23.78510520470324,-1.0092841262081542,0.005986914500430273,718,87,B+,WEX Inc. common stock,Consumer Discretionary,Business Services,6597177441.0,193.57,United States,,61,C+,35.44303797468353,18.23361823361825,20.579821116457065,0.09678786868635171,14.251061249241964,reported,92,179
XMTR,95.26000213623047,8.03615370636877,-9.146396258897049,701892.0,9.475531848204577,2.2651643325688697,0.006098067765036062,718,93,B+,Xometry Inc. Class A Common Stock,Consumer Discretionary,Business Services,5570704824.0,97.18,United States,2021,61,C+,77.77777777777779,499.9999999999999,999.0,999.0,41.054587288599606,reported,92,185
AGM,223.2899932861328,6.589037222045552,-6.971250503572158,108888.0,42.62361325398574,1.196464746283632,0.0024935150387575622,718,85,B-,Federal Agricultural Mortgage Corporation Common Stock,Finance,Finance Companies,2397908217.0,220.94,United States,,66,C+,25.0,13.126491646778039,12.371301563744597,0.08544912475731899,21.803690784730207,reported,87,172
ANIK,21.030000686645508,9.07486629490197,-4.539264497645689,98264.0,-51.45729870552797,0.911710809340005,0.007230682161331818,718,95,B+,Anika Therapeutics Inc. Common Stock,Health Care,Medical/Dental Instruments,278499522.0,20.81,United States,,68,C,999.0,999.0,28.163664997106785,999.0,15.560438002764096,reported,92,187
ATRC,59.119998931884766,9.493696538309006,0.0,912600.0,68.70479947403025,3.4651724945503393,0.015964470226930184,718,96,A,AtriCure Inc. Common Stock,Health Care,Medical/Dental Instruments,2955331681.0,58.1,United States,2005,68,C,999.0,999.0,999.0,999.0,12.828799976494611,reported,97,193
ETON,57.06999969482422,13.312709349552096,-11.423250932004603,574824.0,-45.357187591332305,1.2777306835842994,0.010779764153919994,718,98,A-,Eton Pharmaceuticals Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,1586363993.0,55.5,United States,2018,68,C,1333.3333333333335,999.0,999.0,999.0,98.58939137785292,reported,97,195
GCT,53.150001525878906,7.578239042459208,-0.1877905617297504,622192.0,1.3352791421297638,2.924094024162893,0.008936854625840316,718,92,A-,GigaCloud Technology Inc Class A Ordinary Shares,Consumer Discretionary,Catalog/Specialty Distribution,1887643128.0,52.86,United States,2022,68,C,1.7543859649122824,49.397590361445786,59.647211202870665,0.1483005579792922,27.599300694965372,reported,90,182
KNSA,79.33000183105469,8.810844801982945,-1.9648991273714778,587558.0,22.881485742684117,2.203039196037593,0.008295042512265842,718,95,B+,Kiniksa Pharmaceuticals International plc Class A Ordinary Shares,Health Care,Biotechnology: Pharmaceutical Preparations,6026574764.0,77.24,United States,2018,68,C,30.43478260869564,145.45454545454547,999.0,999.0,55.3601153083286,reported,87,182
KRYS,338.75,6.921890312309589,-10.41914439572087,395098.0,-28.903715027664024,0.6178116521541988,-0.0043694148958829185,718,88,E+,Krystal Biotech Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),9965040116.0,336.67,United States,2017,68,C,38.75968992248062,52.500000000000014,999.0,999.0,24.135274150892318,reported,85,173
LGND,284.70001220703125,6.711318847846261,-11.751022865339722,255432.0,-2.5963857308403004,3.452034730599207,0.0024039767756419113,718,86,B-,Ligand Pharmaceuticals Incorporated Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,5651545795.0,283.49,United States,,68,C,48.125,22.556390977443595,9.831952517336795,0.20570646796808603,33.732966594578706,reported,85,171
NSIT,154.64999389648438,8.223714190051428,-6.482434260886638,361952.0,177.82689417381312,-6.38053658765485,0.002287810999456156,718,94,B-,Insight Enterprises Inc. Common Stock,Consumer Discretionary,Catalog/Specialty Distribution,4546430354.0,154.91,United States,1995,68,C,57.55102040816325,39.80582524271844,13.819694373608037,0.14070323727616985,14.727116943870422,reported,93,187
OMER,18.450000762939453,12.09633108750458,-4.8478527916345,1853116.0,38.57200520636592,6.401387546619497,0.017873968921234006,718,98,A,Omeros Corporation Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,1293579207.0,17.87,United States,2009,68,C,999.0,999.0,999.0,999.0,999.0,reported,97,195
PTGX,143.6999969482422,8.027655773156532,-9.406126987913787,560150.0,-0.22315451218423155,0.6020726914030439,0.0012571081854407373,718,93,C+,Protagonist Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations,9253284755.0,143.0,United States,2016,68,C,999.0,999.0,999.0,999.0,3749.170573386224,reported,97,190
WST,366.6000061035156,6.578414834184583,0.0,622838.0,-23.896743615514794,1.2679197298611555,0.002089493561806639,718,85,B-,West Pharmaceutical Services Inc. Common Stock,Health Care,Medical/Dental Instruments,25497842330.0,362.31,United States,,68,C,28.804347826086957,46.89655172413793,3.9594988207552584,0.12790889380742035,13.803000652315719,reported,86,171
